"Time","Interest","Cliche","Dumb","WTF","Funny"
"1882","56","1","1","1","1"
"1884","56","1","1","1","1"
"1886","56","1","1","1","1"
"1888","56","1","1","1","1"
"1890","56","1","1","1","1"
"1892","56","1","1","1","1"
"1894","56","1","1","1","1"
"1896","56","1","1","1","1"
"1898","56","1","1","1","1"
"1900","56","1","1","1","1"
"1902","56","1","1","1","1"
"1904","56","1","1","1","1"
"1906","56","1","1","1","1"
"1908","56","1","1","1","1"
"1910","56","1","1","1","1"
"1912","56","1","1","1","1"
"1914","56","1","1","1","1"
"1916","56","1","1","1","1"
"1918","56","1","1","1","1"
"1920","56","1","1","1","1"
"1922","56","1","1","1","1"
"1924","56","1","1","1","1"
"1926","56","1","1","1","1"
"1928","56","1","1","1","1"
"1930","56","1","1","1","1"
"1932","56","1","1","1","1"
"1934","56","1","1","1","1"
"1936","56","1","1","1","1"
"1938","56","1","1","1","1"
"1940","56","1","1","1","1"
"1942","56","1","1","1","1"
"1944","56","1","1","1","1"
"1946","56","1","1","1","1"
"1948","62","1","1","1","1"
"1950","62","1","1","1","1"
"1952","62","1","1","1","1"
"1954","62","1","1","1","1"
"1956","62","1","1","1","1"
"1958","62","1","1","1","1"
"1960","62","1","1","1","1"
"1962","62","1","1","1","1"
"1964","62","1","1","1","1"
"1966","62","1","1","1","1"
"1968","62","1","1","1","1"
"1970","62","1","1","1","1"
"1972","62","1","1","1","1"
"1974","62","1","1","1","1"
"1976","62","1","1","1","1"
"1978","62","1","1","1","1"
"1980","62","1","1","1","1"
"1982","62","1","1","1","1"
"1984","62","1","1","1","1"
"1986","62","1","1","1","1"
"1988","62","1","1","1","1"
"1990","62","1","1","1","1"
"1992","64","1","1","1","1"
"1994","64","1","1","1","1"
"1996","64","1","1","1","1"
"1998","64","1","1","1","1"
"2000","64","1","1","1","1"
"2002","64","1","1","1","1"
"2004","64","1","1","1","1"
"2006","64","1","1","1","1"
"2008","64","1","1","1","1"
"2010","64","16","1","1","1"
"2012","64","18","1","1","1"
"2014","64","48","1","1","1"
"2016","64","48","1","1","1"
"2018","64","56","1","1","1"
"2020","64","56","1","1","1"
"2022","64","62","1","1","1"
"2024","64","54","1","1","1"
"2026","56","54","1","1","1"
"2028","56","58","1","1","1"
"2030","56","58","1","1","1"
"2032","56","32","1","1","1"
"2034","56","28","1","1","1"
"2036","50","26","1","1","1"
"2038","50","26","1","1","1"
"2040","50","26","1","1","1"
"2042","50","26","1","1","1"
"2044","50","26","1","1","1"
"2046","50","26","1","1","1"
"2048","50","26","1","1","1"
"2050","50","26","1","1","1"
"2052","50","26","1","1","1"
"2054","50","1","1","1","1"
"2056","50","1","1","1","1"
"2058","50","1","1","1","1"
"2060","50","1","1","1","1"
"2062","50","1","1","1","1"
"2064","50","1","1","1","1"
"2066","50","1","1","1","1"
"2068","50","1","1","1","1"
"2070","50","1","1","1","1"
"2072","50","1","1","1","1"
"2074","50","1","1","1","1"
"2076","58","1","1","1","1"
"2078","60","1","1","1","1"
"2080","60","1","1","1","1"
"2082","60","1","1","1","1"
"2084","60","1","1","1","1"
"2086","60","1","1","1","1"
"2088","60","1","1","1","1"
"2090","60","1","1","1","1"
"2092","60","1","1","1","1"
"2094","60","1","1","1","1"
"2096","60","1","1","1","1"
"2098","60","1","1","1","1"
"2100","60","1","1","1","1"
"2102","60","1","1","1","1"
"2104","70","1","1","1","1"
"2106","70","1","1","1","1"
"2108","70","1","1","1","1"
"2110","70","1","1","1","1"
"2112","70","1","1","1","1"
"2114","70","1","1","1","1"
"2116","70","1","1","1","1"
"2118","70","1","1","1","1"
"2120","70","1","1","1","1"
"2122","70","1","1","1","1"
"2124","70","1","1","1","1"
"2126","70","1","1","1","1"
"2128","70","1","1","1","1"
"2130","70","1","1","1","1"
"2132","70","1","1","1","1"
"2134","70","1","1","1","1"
"2136","70","1","1","1","1"
"2138","70","1","1","1","1"
"2140","70","1","1","1","1"
"2142","70","1","1","1","1"
"2144","70","1","1","1","1"
"2146","70","1","1","1","1"
"2148","70","1","1","1","1"
"2150","70","1","1","1","1"
"2152","70","1","1","1","1"
"2154","70","1","1","1","1"
"2156","70","1","1","1","1"
"2158","70","1","1","1","1"
"2160","70","1","1","1","1"
"2162","70","1","1","1","1"
"2164","70","1","1","1","1"
"2166","70","1","1","1","1"
"2168","70","1","1","1","1"
"2170","70","1","1","1","1"
"2172","70","1","1","1","1"
"2174","70","1","1","1","1"
"2176","70","1","1","6","1"
"2178","70","1","1","6","1"
"2180","70","1","1","1","1"
"2182","70","1","1","1","1"
"2184","70","1","1","1","1"
"2186","62","1","1","1","1"
"2188","62","1","1","1","1"
"2190","62","1","1","1","1"
"2192","62","1","1","1","1"
"2194","62","1","1","1","1"
"2196","62","1","1","1","1"
"2198","62","1","1","1","1"
"2200","62","1","1","1","1"
"2202","62","1","1","1","1"
"2204","62","1","1","1","1"
"2206","62","1","1","1","1"
"2208","62","1","1","1","1"
"2210","62","1","1","1","1"
"2212","62","1","1","1","1"
"2214","62","1","1","1","1"
"2216","62","1","1","1","1"
"2218","62","1","1","1","1"
"2220","62","1","1","1","1"
"2222","62","1","1","1","1"
"2224","62","1","1","1","1"
"2226","62","1","1","1","1"
"2228","62","1","1","1","1"
"2230","62","1","1","1","1"
"2232","62","1","1","1","1"
"2234","62","1","1","1","1"
"2236","62","1","1","1","1"
"2238","62","1","1","1","1"
"2240","62","1","1","1","1"
"2242","62","1","1","1","1"
"2244","62","1","1","1","1"
"2246","62","1","1","1","1"
"2248","62","1","1","1","1"
"2250","62","1","1","1","1"
"2252","62","1","1","1","1"
"2254","62","1","1","1","1"
"2256","62","1","1","1","1"
"2258","62","1","1","1","1"
"2260","62","1","1","1","1"
"2262","62","1","1","1","1"
"2264","62","1","1","1","1"
"2266","62","1","1","1","1"
"2268","62","1","1","1","1"
"2270","62","1","1","1","1"
"2272","62","1","1","1","1"
"2274","62","1","1","1","1"
"2276","62","1","1","10","1"
"2278","62","1","1","14","1"
"2280","62","1","1","14","1"
"2282","62","1","1","14","1"
"2284","62","1","1","16","1"
"2286","62","1","1","20","1"
"2288","62","1","1","20","1"
"2290","62","1","1","20","1"
"2292","62","1","1","20","1"
"2294","62","1","1","20","1"
"2296","62","1","1","20","1"
"2298","62","1","1","20","1"
"2300","62","1","1","20","1"
"2302","62","1","1","20","1"
"2304","62","1","1","20","1"
"2306","66","1","1","20","1"
"2308","66","1","1","20","1"
"2310","66","1","1","20","1"
"2312","66","1","1","20","1"
"2314","66","1","1","20","1"
"2316","66","1","1","18","1"
"2318","66","1","1","18","1"
"2320","66","1","1","10","1"
"2322","66","1","1","10","1"
"2324","66","1","1","10","1"
"2326","66","1","1","10","1"
"2328","66","1","1","10","1"
"2330","66","1","1","10","1"
"2332","66","1","1","10","1"
"2334","66","1","1","10","1"
"2336","66","1","1","10","1"
"2338","66","1","1","10","1"
"2340","66","1","1","10","1"
"2342","70","1","1","10","1"
"2344","70","1","1","10","1"
"2346","70","1","1","10","1"
"2348","70","1","1","10","1"
"2350","70","1","1","10","1"
"2352","70","1","1","10","1"
"2354","70","1","1","10","1"
"2356","70","1","1","10","1"
"2358","70","1","14","10","1"
"2360","70","1","16","10","1"
"2362","70","1","16","10","1"
"2364","70","1","16","10","1"
"2366","70","1","16","10","1"
"2368","70","1","16","10","1"
"2370","70","1","16","10","1"
"2372","70","1","16","10","1"
"2374","70","1","16","10","1"
"2376","70","1","16","10","1"
"2378","70","1","16","32","1"
"2380","70","1","16","32","1"
"2382","70","1","16","32","1"
"2384","70","1","16","32","1"
"2386","70","1","16","32","1"
"2388","70","1","16","32","1"
"2390","70","1","16","32","1"
"2392","70","1","16","32","1"
"2394","70","1","16","32","1"
"2396","70","1","16","32","1"
"2398","28","1","16","32","1"
