"Time","Interest","Cliche","Dumb","WTF","Funny"
"1918","60","1","1","1","1"
"1920","60","1","1","1","1"
"1922","60","1","1","1","1"
"1924","60","1","1","1","1"
"1926","60","1","1","1","1"
"1928","60","1","1","1","1"
"1930","60","1","1","1","1"
"1932","60","1","1","1","1"
"1934","60","1","1","1","1"
"1936","60","1","1","1","1"
"1938","60","1","1","1","1"
"1940","60","1","1","1","1"
"1942","60","1","1","1","1"
"1944","70","1","1","1","1"
"1946","72","1","1","1","1"
"1948","72","1","1","1","1"
"1950","72","1","1","1","1"
"1952","72","1","1","1","1"
"1954","72","1","1","1","1"
"1956","72","1","1","1","1"
"1958","72","1","1","1","1"
"1960","72","1","1","1","1"
"1962","72","1","1","1","1"
"1964","72","1","1","1","1"
"1966","72","1","1","1","1"
"1968","72","1","1","1","1"
"1970","72","1","1","1","1"
"1972","72","1","1","1","1"
"1974","72","1","1","1","1"
"1976","72","1","1","1","1"
"1978","72","1","1","1","1"
"1980","74","1","1","1","1"
"1982","76","1","1","1","1"
"1984","76","1","1","1","1"
"1986","76","1","1","1","1"
"1988","76","1","1","1","1"
"1990","76","1","1","1","1"
"1992","76","1","1","1","1"
"1994","76","1","1","1","1"
"1996","78","1","1","1","1"
"1998","78","1","1","1","1"
"2000","78","1","1","1","1"
"2002","78","1","1","1","1"
"2004","78","1","1","1","1"
"2006","78","1","1","1","1"
"2008","78","1","1","1","1"
"2010","78","1","1","1","1"
"2012","78","1","1","1","1"
"2014","78","1","1","1","1"
"2016","78","1","1","1","1"
"2018","78","1","1","1","1"
"2020","78","1","1","1","1"
"2022","78","1","1","1","1"
"2024","78","1","1","1","1"
"2026","78","1","1","1","1"
"2028","78","1","1","1","1"
"2030","78","1","1","1","1"
"2032","78","1","1","1","1"
"2034","78","1","1","1","1"
"2036","78","1","1","1","1"
"2038","82","1","1","1","1"
"2040","82","1","1","1","1"
"2042","84","1","1","1","1"
"2044","84","1","1","1","1"
"2046","84","1","1","1","1"
"2048","86","1","1","1","1"
"2050","86","1","1","1","1"
"2052","86","1","1","1","1"
"2054","86","1","1","1","1"
"2056","86","1","1","1","1"
"2058","86","1","1","1","1"
"2060","86","1","1","1","1"
"2062","86","1","1","1","1"
"2064","86","1","1","1","1"
"2066","86","1","1","1","1"
"2068","86","1","1","1","1"
"2070","86","1","1","1","1"
"2072","86","1","1","1","1"
"2074","86","1","1","1","1"
"2076","86","1","1","1","1"
"2078","86","1","1","1","1"
"2080","86","1","1","1","1"
"2082","86","1","1","1","1"
"2084","86","1","1","1","1"
"2086","86","1","1","1","1"
"2088","86","1","1","1","1"
"2090","86","1","1","1","1"
"2092","86","1","1","1","1"
"2094","86","1","1","1","1"
"2096","86","1","1","1","1"
"2098","86","1","1","1","1"
"2100","86","1","1","1","1"
"2102","86","1","1","1","1"
"2104","86","1","1","1","1"
"2106","86","1","1","1","1"
"2108","86","1","1","1","1"
"2110","86","1","1","1","1"
"2112","86","1","1","1","1"
"2114","86","1","1","1","1"
"2116","86","1","1","1","1"
"2118","86","1","1","1","1"
"2120","86","1","1","1","1"
"2122","86","1","1","1","1"
"2124","86","1","1","1","1"
"2126","86","1","1","1","1"
"2128","86","1","1","1","1"
"2130","86","1","1","1","1"
"2132","86","1","1","1","1"
"2134","86","1","1","1","1"
"2136","86","1","1","1","1"
"2138","86","1","1","1","1"
"2140","86","1","1","1","1"
"2142","86","1","1","1","1"
"2144","86","1","1","1","1"
"2146","86","1","1","1","1"
"2148","86","1","1","1","1"
"2150","86","1","1","1","1"
"2152","86","1","1","1","1"
"2154","86","1","1","1","1"
"2156","86","1","1","1","1"
"2158","86","1","1","1","1"
"2160","86","1","1","1","1"
"2162","74","1","1","1","1"
"2164","74","1","1","1","1"
"2166","74","1","1","1","1"
"2168","74","1","1","1","1"
"2170","74","1","1","1","1"
"2172","74","1","1","1","1"
"2174","74","1","1","1","1"
"2176","74","1","1","1","1"
"2178","74","1","1","1","1"
"2180","74","1","1","1","1"
"2182","74","1","1","1","1"
"2184","74","1","1","1","1"
"2186","74","1","1","1","1"
"2188","74","1","1","1","1"
"2190","74","1","1","1","1"
"2192","74","1","1","1","1"
"2194","74","1","1","1","1"
"2196","74","1","1","1","1"
"2198","74","1","1","1","1"
"2200","74","1","1","1","1"
"2202","74","1","1","1","1"
"2204","74","1","1","1","1"
"2206","74","1","1","1","1"
"2208","74","1","1","1","1"
"2210","74","1","1","1","1"
"2212","74","1","1","1","1"
"2214","74","1","1","1","1"
"2216","74","1","1","1","1"
"2218","74","1","1","1","1"
"2220","74","1","1","1","1"
"2222","74","1","1","1","1"
"2224","74","1","1","1","1"
"2226","74","1","1","1","1"
"2228","74","1","1","1","1"
"2230","74","1","1","1","1"
"2232","74","1","1","1","1"
"2234","74","1","1","1","1"
"2236","74","1","1","1","1"
"2238","74","1","1","1","1"
"2240","74","1","1","1","1"
"2242","74","1","1","1","1"
"2244","74","1","1","1","1"
"2246","74","1","1","1","1"
"2248","74","1","1","1","1"
"2250","74","1","1","1","1"
"2252","74","1","1","1","1"
"2254","74","1","1","1","1"
"2256","74","1","1","1","1"
"2258","74","1","1","1","1"
"2260","74","1","1","1","1"
"2262","74","1","1","1","1"
"2264","74","1","1","1","1"
"2266","74","1","1","1","1"
"2268","74","1","1","1","1"
"2270","74","1","1","1","1"
"2272","74","1","1","1","1"
"2274","74","1","1","1","1"
"2276","74","1","1","1","1"
"2278","74","1","1","1","1"
"2280","74","1","1","1","1"
"2282","74","1","1","1","1"
"2284","74","1","1","1","1"
"2286","74","1","1","1","1"
"2288","74","1","1","1","1"
"2290","74","1","1","1","1"
"2292","74","1","1","1","1"
"2294","74","1","1","1","1"
"2296","74","1","1","1","1"
"2298","74","1","1","1","1"
"2300","74","1","1","1","1"
"2302","74","1","1","1","1"
"2304","74","1","1","1","1"
"2306","74","1","1","1","1"
"2308","74","1","1","1","1"
"2310","74","1","1","1","1"
"2312","74","1","1","1","1"
"2314","74","1","1","1","1"
"2316","74","1","1","1","1"
"2318","74","1","1","1","1"
"2320","74","1","1","1","1"
"2322","74","1","1","1","1"
"2324","74","1","1","1","1"
"2326","74","1","1","1","1"
"2328","74","1","1","1","1"
"2330","74","1","1","1","1"
"2332","74","1","1","1","1"
"2334","74","1","1","1","1"
"2336","74","1","1","1","1"
"2338","74","1","1","1","1"
"2340","74","1","1","1","1"
"2342","74","1","1","1","1"
"2344","74","1","1","1","1"
"2346","74","1","1","1","1"
"2348","74","1","1","1","1"
"2350","74","1","1","1","1"
"2352","74","1","1","1","1"
"2354","74","1","1","1","1"
"2356","74","1","1","1","1"
"2358","74","1","1","1","1"
"2360","74","1","1","1","1"
"2362","74","1","1","1","1"
"2364","74","1","1","1","1"
"2366","74","1","1","1","1"
"2368","74","1","1","1","1"
"2370","74","1","1","1","1"
"2372","66","1","1","1","1"
"2374","66","1","1","1","1"
"2376","66","1","1","1","1"
"2378","66","1","1","1","1"
"2380","66","1","1","1","1"
"2382","66","1","1","1","1"
"2384","66","1","1","1","1"
"2386","66","1","1","1","1"
"2388","66","1","1","1","1"
"2390","66","1","1","1","1"
"2392","66","1","1","1","1"
"2394","66","1","1","1","1"
"2396","66","1","1","1","1"
"2398","66","1","1","1","1"
"2400","66","1","1","1","1"
"2402","66","1","1","1","1"
"2404","66","1","1","1","1"
"2406","66","1","1","1","1"
"2408","66","1","1","1","1"
"2410","66","1","1","1","1"
"2412","66","1","1","1","1"
"2414","66","1","1","1","1"
"2416","66","1","1","1","1"
"2418","66","1","1","1","1"
"2420","66","1","1","1","1"
"2422","66","1","1","1","1"
"2424","66","1","1","1","1"
"2426","66","1","1","1","1"
"2428","66","1","1","1","1"
"2430","66","1","1","1","1"
"2432","66","1","1","1","1"
"2434","66","1","1","1","1"
"2436","66","1","1","1","1"
"2438","66","1","1","1","1"
"2440","66","1","1","1","1"
"2442","66","1","1","1","1"
"2444","66","1","1","1","1"
"2446","66","1","1","1","1"
"2448","66","1","1","1","1"
"2450","66","1","1","1","1"
"2452","66","1","1","1","1"
"2454","66","1","1","1","1"
"2456","66","1","1","1","1"
"2458","66","1","1","1","1"
"2460","66","1","1","1","1"
"2462","66","1","1","1","1"
"2464","66","1","1","1","1"
"2466","66","1","1","1","1"
"2468","66","1","1","1","1"
"2470","66","1","1","1","1"
"2472","66","1","1","1","1"
"2474","66","1","1","1","1"
"2476","66","1","1","1","1"
"2478","66","1","1","1","1"
"2480","66","1","1","1","1"
"2482","66","1","1","1","1"
"2484","66","1","1","1","1"
"2486","66","1","1","1","1"
"2488","66","1","1","1","1"
"2490","66","1","1","1","1"
"2492","66","1","1","1","1"
"2494","66","1","1","1","1"
"2496","66","1","1","1","1"
"2498","66","1","1","1","1"
"2500","66","1","1","1","1"
"2502","66","1","1","1","1"
"2504","66","1","1","1","1"
"2506","66","1","1","1","1"
"2508","66","1","1","1","1"
"2510","66","1","1","1","1"
"2512","66","1","1","1","1"
"2514","66","1","1","1","1"
"2516","66","1","1","1","1"
"2518","66","1","1","1","1"
"2520","66","1","1","1","1"
"2522","66","1","1","1","1"
"2524","66","1","1","1","1"
"2526","66","1","1","1","1"
"2528","66","1","1","1","1"
"2530","66","1","1","1","1"
"2532","66","1","1","1","1"
"2534","70","1","1","1","1"
"2536","72","1","1","1","1"
"2538","72","1","1","1","1"
"2540","72","1","1","1","1"
"2542","72","1","1","1","1"
"2544","72","1","1","1","1"
"2546","72","1","1","1","1"
"2548","72","1","1","1","1"
"2550","72","1","1","1","1"
"2552","72","1","1","1","1"
"2554","72","1","1","1","1"
"2556","72","1","1","1","1"
"2558","72","1","1","1","1"
"2560","72","1","1","1","1"
"2562","72","1","1","1","1"
"2564","72","1","1","1","1"
"2566","72","1","1","1","1"
"2568","72","1","1","1","1"
"2570","72","1","1","1","1"
"2572","72","1","1","1","1"
"2574","72","1","1","1","1"
"2576","72","1","1","1","1"
"2578","72","1","1","1","1"
"2580","78","1","1","1","1"
"2582","78","1","1","10","1"
"2584","78","1","1","10","1"
"2586","78","1","1","10","1"
"2588","78","1","1","10","1"
"2590","78","1","1","10","1"
"2592","78","1","1","2","1"
"2594","78","1","1","1","1"
"2596","78","1","1","1","1"
"2598","78","1","1","1","1"
"2600","78","1","1","1","1"
"2602","78","1","1","1","1"
"2604","78","1","1","1","1"
"2606","78","1","1","1","1"
"2608","78","1","1","1","1"
"2610","78","1","1","1","1"
"2612","78","1","1","1","1"
"2614","78","1","1","1","1"
"2616","78","1","1","1","1"
"2618","78","1","1","1","1"
"2620","78","1","1","1","1"
"2622","78","1","1","1","1"
"2624","78","1","1","1","1"
"2626","78","1","1","1","1"
"2628","78","1","1","1","1"
"2630","78","1","1","1","1"
"2632","78","1","1","1","1"
"2634","78","1","1","1","1"
"2636","78","1","1","1","1"
"2638","78","1","1","1","1"
"2640","78","1","1","1","1"
"2642","78","1","1","1","1"
"2644","78","1","1","1","1"
"2646","78","1","1","1","1"
"2648","80","1","1","1","1"
"2650","80","1","1","1","1"
"2652","80","1","1","1","1"
"2654","80","1","1","1","1"
"2656","80","1","1","1","1"
"2658","80","1","1","1","1"
"2660","80","1","1","1","1"
"2662","80","1","1","1","1"
"2664","80","1","1","1","1"
"2666","80","1","1","1","1"
"2668","80","1","1","1","1"
"2670","80","1","1","1","1"
"2672","80","1","1","1","1"
"2674","80","1","1","1","1"
"2676","80","1","1","1","1"
"2678","80","1","1","1","1"
"2680","80","1","1","1","1"
"2682","80","1","1","1","1"
"2684","80","1","1","1","1"
"2686","80","1","1","1","1"
"2688","80","1","1","1","1"
"2690","80","1","1","1","1"
"2692","80","1","1","1","1"
"2694","80","1","1","1","1"
"2696","80","1","1","1","1"
"2698","80","1","1","1","1"
"2700","80","1","1","1","1"
"2702","80","1","1","1","1"
"2704","80","1","1","1","1"
"2706","80","1","1","1","1"
"2708","80","1","1","1","1"
"2710","80","1","1","1","1"
"2712","80","1","1","1","1"
"2714","80","1","1","1","1"
"2716","80","1","1","1","1"
"2718","80","1","1","1","1"
"2720","80","1","1","1","1"
"2722","80","1","1","1","1"
"2724","80","1","1","1","1"
"2726","80","1","1","1","1"
"2728","80","1","1","1","1"
"2730","80","1","1","1","1"
"2732","80","1","1","1","1"
"2734","80","1","1","1","1"
"2736","80","1","1","1","1"
"2738","80","1","1","1","1"
"2740","80","1","1","1","1"
"2742","80","1","1","1","1"
"2744","80","1","1","1","1"
"2746","80","1","1","1","1"
"2748","80","1","1","1","1"
"2750","80","1","1","1","1"
"2752","80","1","1","1","1"
"2754","80","1","1","1","1"
"2756","80","1","1","1","1"
"2758","80","1","1","1","1"
"2760","80","1","1","1","1"
"2762","80","1","1","1","1"
"2764","80","1","1","1","1"
"2766","80","1","1","1","1"
"2768","80","1","1","1","1"
"2770","80","1","1","1","1"
"2772","80","1","1","1","1"
"2774","80","1","1","1","1"
"2776","80","1","1","1","1"
"2778","80","1","1","1","1"
"2780","80","1","1","1","1"
"2782","80","1","1","1","1"
"2784","80","1","1","1","1"
"2786","80","1","1","1","1"
"2788","80","1","1","1","1"
"2790","80","1","1","1","1"
"2792","86","1","1","1","1"
"2794","86","1","1","1","1"
"2796","86","1","1","1","1"
"2798","86","1","1","1","1"
"2800","86","1","1","1","1"
"2802","86","1","1","1","1"
"2804","86","1","1","1","1"
"2806","86","1","1","1","1"
"2808","86","1","1","1","1"
"2810","86","1","1","1","1"
"2812","86","1","1","1","1"
"2814","86","1","1","1","1"
"2816","86","1","1","1","1"
"2818","86","1","1","1","1"
"2820","86","1","1","1","1"
"2822","86","1","1","1","1"
"2824","86","1","1","1","1"
"2826","86","1","1","1","1"
"2828","86","1","1","1","1"
"2830","86","1","1","1","1"
"2832","86","1","1","1","1"
"2834","86","1","1","1","1"
"2836","86","1","1","12","1"
"2838","86","1","1","12","1"
"2840","86","1","1","12","1"
"2842","86","1","1","12","1"
"2844","86","1","1","8","1"
"2846","86","1","1","8","1"
"2848","86","1","1","8","1"
"2850","86","1","1","8","1"
"2852","86","1","1","8","1"
"2854","86","1","1","1","1"
"2856","86","1","1","1","1"
"2858","86","1","1","1","1"
"2860","86","1","1","1","1"
"2862","86","1","1","1","1"
"2864","86","1","1","1","1"
"2866","86","1","1","1","1"
"2868","86","1","1","1","1"
"2870","86","1","1","1","1"
"2872","86","1","1","1","1"
"2874","86","1","1","1","1"
"2876","86","1","1","1","1"
"2878","86","1","1","1","1"
"2880","86","1","1","1","1"
"2882","86","1","1","1","1"
"2884","86","1","1","1","1"
"2886","86","1","1","1","1"
"2888","86","1","1","1","1"
"2890","86","1","1","1","1"
"2892","86","1","1","1","1"
"2894","86","1","1","1","1"
"2896","86","1","1","1","1"
"2898","86","1","1","1","1"
"2900","86","1","1","1","1"
"2902","86","1","1","1","1"
"2904","86","1","1","1","1"
"2906","86","1","1","1","1"
"2908","86","1","1","1","1"
"2910","86","1","1","1","1"
"2912","86","1","1","1","1"
"2914","86","1","1","1","1"
"2916","86","1","1","1","1"
"2918","86","1","1","1","1"
"2920","86","1","1","1","1"
"2922","86","1","1","1","1"
"2924","86","1","1","1","1"
"2926","86","1","1","1","1"
"2928","86","1","1","1","1"
"2930","86","1","1","1","1"
"2932","86","1","1","1","1"
"2934","86","1","1","1","1"
"2936","86","1","1","1","1"
"2938","86","1","1","1","1"
"2940","86","1","1","1","1"
"2942","86","1","1","1","1"
"2944","86","1","1","1","1"
"2946","86","1","1","1","1"
"2948","86","1","1","1","1"
"2950","86","1","1","1","1"
"2952","86","1","1","1","1"
"2954","86","1","1","1","1"
"2956","86","1","1","1","1"
"2958","86","1","1","1","1"
"2960","86","1","1","1","1"
"2962","86","1","1","1","1"
"2964","86","1","1","1","1"
"2966","86","1","1","1","1"
"2968","86","1","1","1","1"
"2970","86","1","1","1","1"
"2972","86","1","1","1","1"
"2974","86","1","1","1","1"
"2976","86","1","1","1","1"
"2978","86","1","1","1","1"
"2980","86","1","1","1","1"
"2982","86","1","1","1","1"
"2984","86","1","1","1","1"
"2986","86","1","1","1","1"
"2988","86","1","1","1","1"
"2990","86","1","1","1","1"
"2992","86","1","1","1","1"
"2994","86","1","1","1","1"
"2996","86","1","1","1","1"
"2998","86","1","1","1","1"
"3000","86","1","1","1","1"
"3002","86","1","1","1","1"
"3004","86","1","1","1","1"
"3006","86","1","1","1","1"
"3008","86","1","1","1","1"
"3010","86","1","1","1","1"
"3012","86","1","1","1","1"
"3014","86","1","1","1","1"
"3016","86","1","1","1","1"
"3018","86","1","1","1","1"
"3020","86","1","1","1","1"
"3022","86","1","1","1","1"
"3024","86","1","1","1","1"
"3026","86","1","1","1","1"
"3028","86","1","1","1","1"
"3030","86","1","1","1","1"
"3032","86","1","1","1","1"
"3034","86","1","1","1","1"
"3036","86","1","1","1","1"
"3038","86","1","1","1","1"
"3040","86","1","1","1","1"
"3042","86","1","1","1","1"
"3044","86","1","1","1","1"
"3046","86","1","1","1","1"
"3048","86","1","1","1","1"
"3050","86","1","1","1","1"
"3052","86","1","1","1","1"
"3054","86","1","1","1","1"
"3056","86","1","1","1","1"
"3058","86","1","1","1","1"
"3060","86","1","1","1","1"
"3062","86","1","1","1","1"
"3064","86","1","1","1","1"
"3066","86","1","1","1","1"
"3068","86","1","1","1","1"
"3070","86","1","1","1","1"
"3072","86","1","1","1","1"
"3074","86","1","1","1","1"
"3076","86","1","1","1","1"
"3078","86","1","1","1","1"
"3080","86","1","1","1","1"
"3082","86","1","1","1","1"
"3084","86","1","1","1","1"
"3086","86","1","1","1","1"
"3088","86","1","1","1","1"
"3090","86","1","1","1","1"
"3092","86","1","1","1","1"
"3094","86","1","1","1","1"
"3096","86","1","1","1","1"
"3098","86","1","1","1","1"
"3100","86","1","1","1","1"
"3102","86","1","1","1","1"
"3104","86","1","1","1","1"
"3106","86","1","1","1","1"
"3108","86","1","1","1","1"
"3110","86","1","1","1","1"
"3112","86","1","1","1","1"
"3114","86","1","1","1","1"
"3116","86","1","1","1","1"
"3118","86","1","1","1","1"
"3120","86","1","1","1","1"
"3122","86","1","1","1","1"
"3124","86","1","1","1","1"
"3126","86","1","1","1","1"
"3128","86","1","1","1","1"
"3130","86","1","1","1","1"
"3132","86","1","1","1","1"
"3134","86","1","1","1","1"
"3136","86","1","1","1","1"
"3138","86","1","1","1","1"
"3140","86","1","1","1","1"
"3142","86","1","1","1","1"
"3144","86","1","1","1","1"
"3146","86","1","1","1","1"
"3148","86","1","1","1","1"
"3150","86","1","1","1","1"
"3152","86","1","1","1","1"
"3154","86","1","1","1","1"
"3156","86","1","1","1","1"
"3158","86","1","1","1","1"
"3160","86","1","1","1","1"
"3162","86","1","1","1","1"
"3164","86","1","1","1","1"
"3166","86","1","1","1","1"
"3168","86","1","1","1","1"
"3170","66","1","1","1","1"
"3172","66","1","1","1","1"
"3174","66","1","1","1","1"
"3176","66","1","1","1","1"
"3178","66","1","1","1","1"
"3180","66","1","1","1","1"
"3182","66","1","1","1","1"
"3184","66","1","1","1","1"
"3186","66","1","1","1","1"
"3188","66","1","1","1","1"
"3190","66","1","1","1","1"
"3192","66","1","1","1","1"
"3194","66","1","1","1","1"
"3196","66","1","1","1","1"
"3198","66","1","1","1","1"
"3200","66","1","1","1","1"
"3202","66","1","1","1","1"
"3204","66","1","1","1","1"
"3206","66","1","1","1","1"
"3208","66","1","1","1","1"
"3210","66","1","1","1","1"
"3212","66","1","1","1","1"
"3214","66","1","1","1","1"
"3216","66","1","1","1","1"
"3218","66","1","1","1","1"
"3220","66","1","1","1","1"
"3222","66","1","1","1","1"
"3224","66","1","1","1","1"
"3226","66","1","1","1","1"
"3228","66","1","1","1","1"
"3230","66","1","1","1","1"
"3232","70","1","1","1","1"
"3234","70","1","1","1","1"
"3236","70","1","1","1","1"
"3238","70","1","1","1","1"
"3240","70","1","1","1","1"
"3242","70","1","1","1","1"
"3244","70","1","1","1","1"
"3246","70","1","1","1","1"
"3248","70","1","1","1","1"
"3250","70","1","1","1","1"
"3252","70","1","1","1","1"
"3254","70","1","1","1","1"
"3256","70","1","1","1","1"
"3258","70","1","1","1","1"
"3260","70","1","1","1","1"
"3262","70","1","1","1","1"
"3264","70","1","1","1","1"
"3266","70","1","1","1","1"
"3268","70","1","1","1","1"
"3270","70","1","1","1","1"
"3272","70","1","1","1","1"
"3274","70","1","1","1","1"
"3276","70","1","1","1","1"
"3278","70","1","1","1","1"
"3280","70","1","1","1","1"
"3282","70","1","1","1","1"
"3284","70","1","1","1","1"
"3286","70","1","1","1","1"
"3288","70","1","1","1","1"
"3290","70","1","1","1","1"
"3292","70","1","1","1","1"
"3294","70","1","1","1","1"
"3296","70","1","1","1","1"
"3298","70","1","1","1","1"
"3300","70","1","1","1","1"
"3302","70","1","1","1","1"
"3304","70","1","1","1","1"
"3306","70","1","1","1","1"
"3308","70","1","1","1","1"
"3310","70","1","1","1","1"
"3312","70","1","1","1","1"
"3314","70","1","1","1","1"
"3316","70","1","1","1","1"
"3318","70","1","1","1","1"
"3320","70","1","1","1","1"
"3322","70","1","1","1","1"
"3324","70","1","1","1","1"
"3326","70","1","1","1","1"
"3328","70","1","1","1","1"
"3330","70","1","1","1","1"
"3332","70","1","1","1","1"
"3334","70","1","1","1","1"
"3336","70","1","1","1","1"
"3338","70","1","1","1","1"
"3340","70","1","1","1","1"
"3342","70","1","1","1","1"
"3344","70","1","1","1","1"
"3346","62","1","1","1","1"
"3348","62","1","1","1","1"
"3350","62","1","1","1","1"
"3352","62","1","1","1","1"
"3354","62","1","1","1","1"
"3356","62","1","1","1","1"
"3358","62","1","1","1","1"
"3360","62","1","1","1","1"
"3362","62","1","1","1","1"
"3364","62","1","1","1","1"
"3366","62","1","1","1","1"
"3368","62","1","1","1","1"
"3370","62","1","1","1","1"
"3372","62","1","1","1","1"
"3374","62","1","1","1","1"
"3376","62","1","1","1","1"
"3378","62","1","1","1","1"
"3380","62","1","1","1","1"
"3382","62","1","1","1","1"
"3384","62","1","1","1","1"
"3386","62","1","1","1","1"
"3388","62","1","1","1","1"
"3390","62","1","1","1","1"
"3392","62","1","1","1","1"
"3394","62","1","1","1","1"
"3396","62","1","1","1","1"
"3398","62","1","1","1","1"
"3400","62","1","1","1","1"
"3402","62","1","1","1","1"
"3404","62","1","1","1","1"
"3406","62","1","1","1","1"
"3408","62","1","1","1","1"
"3410","62","1","1","1","1"
"3412","62","1","1","1","1"
"3414","62","1","1","1","1"
"3416","62","1","1","1","1"
"3418","62","1","1","1","1"
"3420","62","1","1","1","1"
"3422","62","1","1","1","1"
"3424","62","1","1","1","1"
"3426","62","1","1","1","1"
"3428","62","1","1","1","1"
"3430","62","1","1","1","1"
"3432","62","1","1","1","1"
"3434","62","1","1","1","1"
"3436","62","1","1","1","1"
"3438","62","1","1","1","1"
"3440","62","1","1","1","1"
"3442","62","1","1","1","1"
"3444","62","1","1","1","1"
"3446","62","1","1","1","1"
"3448","62","1","1","1","1"
"3450","62","1","1","1","1"
"3452","62","1","1","1","1"
"3454","62","1","1","1","1"
"3456","62","1","1","1","1"
"3458","62","1","1","1","1"
"3460","62","1","1","1","1"
"3462","62","1","1","1","1"
"3464","62","1","1","1","1"
"3466","62","1","1","1","1"
"3468","62","1","1","1","1"
"3470","62","1","1","1","1"
"3472","62","1","1","1","1"
"3474","62","1","1","1","1"
"3476","62","1","1","1","1"
"3478","62","1","1","1","1"
"3480","62","1","1","1","1"
"3482","62","1","1","1","1"
"3484","62","1","1","1","1"
"3486","62","1","1","1","1"
"3488","62","1","1","1","1"
"3490","62","1","1","1","1"
"3492","62","1","1","1","1"
"3494","62","1","1","1","1"
"3496","62","1","1","1","1"
"3498","62","1","1","1","1"
"3500","62","1","1","1","1"
"3502","62","1","1","1","1"
"3504","62","1","1","1","1"
"3506","62","1","1","1","1"
"3508","62","1","1","1","1"
"3510","62","1","1","1","1"
"3512","62","1","1","1","1"
"3514","62","1","1","1","1"
"3516","62","1","1","1","1"
"3518","62","1","1","1","1"
"3520","62","1","1","1","1"
"3522","62","1","1","1","1"
"3524","62","1","1","1","1"
"3526","62","1","1","1","1"
"3528","62","1","1","1","1"
"3530","62","1","1","1","1"
"3532","62","1","1","1","1"
"3534","62","1","1","1","1"
"3536","62","1","1","1","1"
"3538","62","1","1","1","1"
"3540","62","1","1","1","1"
"3542","62","1","1","1","1"
"3544","62","1","1","1","1"
"3546","62","1","1","1","1"
"3548","62","1","1","1","1"
"3550","62","1","1","1","1"
"3552","62","1","1","1","1"
"3554","62","1","1","1","1"
"3556","62","1","1","1","1"
"3558","62","1","1","1","1"
"3560","70","1","1","1","1"
"3562","70","1","1","1","1"
"3564","70","1","1","1","1"
"3566","70","1","1","1","1"
"3568","70","1","1","1","1"
"3570","70","1","1","1","1"
"3572","70","1","1","1","1"
"3574","70","1","1","1","1"
"3576","70","1","1","1","1"
"3578","70","1","1","1","1"
"3580","70","1","1","1","1"
"3582","70","1","1","1","1"
"3584","70","1","1","1","1"
"3586","70","1","1","1","1"
"3588","70","1","1","1","1"
"3590","70","1","1","1","1"
"3592","70","1","1","1","1"
"3594","70","1","1","1","1"
"3596","70","1","1","1","1"
"3598","70","1","1","1","1"
"3600","70","1","1","1","1"
"3602","70","1","1","1","1"
"3604","70","1","1","1","1"
"3606","70","1","1","1","1"
"3608","70","1","1","1","1"
"3610","70","1","1","1","1"
"3612","70","1","1","1","1"
"3614","70","1","1","1","1"
"3616","70","1","1","1","1"
"3618","70","1","1","1","1"
"3620","70","1","1","1","1"
"3622","70","1","1","1","1"
"3624","70","1","1","1","1"
"3626","70","1","1","1","1"
"3628","70","1","1","1","1"
"3630","70","1","1","1","1"
"3632","70","1","1","1","1"
"3634","70","1","1","1","1"
"3636","70","1","1","1","1"
"3638","70","1","1","1","1"
"3640","70","1","1","1","1"
"3642","70","1","1","1","1"
"3644","70","1","1","1","1"
"3646","70","1","1","1","1"
"3648","70","1","1","1","1"
"3650","70","1","1","1","1"
"3652","70","1","1","1","1"
"3654","70","1","1","1","1"
"3656","70","1","1","1","1"
"3658","70","1","1","1","1"
"3660","70","1","1","1","1"
"3662","70","1","1","1","1"
"3664","70","1","1","1","1"
"3666","70","1","1","1","1"
"3668","70","1","1","1","1"
"3670","70","1","1","1","1"
"3672","70","1","1","1","1"
"3674","70","1","1","1","1"
"3676","70","1","1","1","1"
"3678","70","1","1","1","1"
"3680","70","10","1","1","1"
"3682","70","10","1","1","1"
"3684","70","1","1","1","1"
"3686","70","1","1","1","1"
"3688","70","1","1","1","1"
"3690","70","1","1","1","1"
"3692","70","1","1","1","1"
"3694","70","1","1","1","1"
"3696","70","1","1","1","1"
"3698","70","1","1","1","1"
"3700","70","1","1","1","1"
"3702","70","1","1","1","1"
"3704","70","1","1","1","1"
"3706","70","1","1","1","1"
"3708","70","1","1","1","1"
"3710","70","1","1","1","1"
"3712","70","1","1","1","1"
"3714","70","1","1","1","1"
"3716","70","1","1","1","1"
"3718","70","1","1","1","1"
"3720","70","1","1","1","1"
"3722","70","1","1","1","1"
"3724","70","1","1","1","1"
"3726","70","1","1","1","1"
"3728","70","1","1","1","1"
"3730","70","1","1","1","1"
"3732","70","1","1","1","1"
"3734","70","1","1","1","1"
"3736","70","1","1","1","1"
"3738","70","1","1","1","1"
"3740","70","1","1","1","1"
"3742","70","1","1","1","1"
"3744","70","1","1","1","1"
"3746","70","1","1","1","1"
"3748","70","1","1","1","1"
"3750","70","1","1","1","1"
"3752","70","1","1","1","1"
"3754","70","1","1","1","1"
"3756","70","1","1","1","1"
"3758","62","1","1","1","1"
"3760","62","1","1","1","1"
"3762","62","1","1","1","1"
"3764","62","1","1","1","1"
"3766","62","1","1","1","1"
"3768","62","1","1","1","1"
"3770","62","1","1","1","1"
"3772","62","1","1","1","1"
"3774","62","1","1","1","1"
"3776","62","1","1","1","1"
"3778","62","1","1","1","1"
