"Time","Interest","Cliche","Dumb","WTF","Funny"
"260","54","1","1","1","1"
"262","54","1","1","1","1"
"264","54","1","1","1","1"
"266","54","1","1","1","1"
"268","54","1","1","1","1"
"270","54","1","1","1","1"
"272","54","1","1","1","1"
"274","54","1","1","1","1"
"276","54","1","1","1","1"
"278","54","1","1","1","1"
"280","54","1","1","1","1"
"282","54","1","1","1","1"
"284","54","1","1","1","1"
"286","54","1","1","1","1"
"288","54","1","1","1","1"
"290","54","1","1","1","1"
"292","54","1","1","1","1"
"294","58","1","1","1","1"
"296","58","1","1","1","1"
"298","58","1","1","1","1"
"300","58","1","1","1","1"
"302","58","1","1","1","1"
"304","58","1","1","1","1"
"306","58","1","1","1","1"
"308","58","1","1","1","1"
"310","58","1","1","1","1"
"312","58","1","1","1","1"
"314","58","1","1","1","1"
"316","58","1","1","1","1"
"318","58","1","1","1","1"
"320","58","1","1","1","1"
"322","62","1","1","1","1"
"324","62","1","1","1","1"
"326","62","1","1","1","1"
"328","62","1","1","1","1"
"330","62","1","1","1","1"
"332","62","1","1","1","1"
"334","62","1","1","1","1"
"336","62","1","1","1","1"
"338","62","1","1","1","1"
"340","62","1","1","1","1"
"342","62","1","1","1","1"
"344","62","1","1","1","1"
"346","62","1","1","1","1"
"348","62","1","1","1","1"
"350","62","1","1","1","1"
"352","62","1","1","1","1"
"354","62","1","1","1","1"
"356","62","1","1","1","1"
"358","62","1","1","1","1"
"360","62","1","1","1","1"
"362","62","1","1","1","1"
"364","62","1","1","1","1"
"366","62","1","1","1","1"
"368","62","1","1","1","1"
"370","62","1","1","1","1"
"372","62","1","1","1","1"
"374","62","1","1","1","1"
"376","62","1","1","1","1"
"378","62","1","1","1","1"
"380","62","1","1","1","1"
"382","62","1","1","1","1"
"384","62","1","1","1","1"
"386","62","1","1","1","1"
"388","64","1","1","1","1"
"390","66","1","1","1","1"
"392","66","1","1","1","1"
"394","66","1","1","1","1"
"396","66","1","1","1","1"
"398","66","1","1","1","1"
"400","66","1","1","1","1"
"402","66","1","1","1","1"
"404","66","1","1","1","1"
"406","66","1","1","1","1"
"408","66","1","1","1","1"
"410","66","1","1","1","1"
"412","66","1","1","1","1"
"414","66","1","1","1","1"
"416","66","1","1","1","1"
"418","68","1","1","1","1"
"420","68","1","1","1","1"
"422","68","1","1","1","1"
"424","68","1","1","1","1"
"426","68","1","1","1","1"
"428","68","1","1","1","1"
"430","68","1","1","1","1"
"432","68","1","1","1","1"
"434","68","1","1","1","1"
"436","68","1","1","1","1"
"438","68","1","1","1","1"
"440","68","1","1","1","1"
"442","68","1","1","1","1"
"444","68","1","1","1","1"
"446","68","1","1","1","1"
"448","68","1","1","1","1"
"450","68","1","1","1","1"
"452","68","1","1","1","1"
"454","68","1","1","1","1"
"456","68","1","1","1","1"
"458","68","1","1","1","1"
"460","68","1","1","1","1"
"462","68","1","1","1","1"
"464","68","1","1","1","1"
"466","68","1","1","1","1"
"468","68","1","1","1","1"
"470","68","1","1","1","1"
"472","68","1","1","1","1"
"474","68","1","1","1","1"
"476","68","1","1","1","1"
"478","68","1","1","1","1"
"480","68","1","1","1","1"
"482","68","1","1","1","1"
"484","68","1","1","1","1"
"486","68","1","1","1","1"
"488","68","1","1","1","1"
"490","68","1","1","1","1"
"492","68","1","1","1","1"
"494","68","1","1","1","1"
"496","68","1","1","1","1"
"498","68","1","1","1","1"
"500","68","1","1","1","1"
"502","68","1","1","1","1"
"504","68","1","1","1","1"
"506","68","1","1","1","1"
"508","68","1","1","1","1"
"510","68","1","1","1","1"
"512","68","1","1","1","1"
"514","68","1","1","1","1"
"516","68","1","1","1","1"
"518","68","1","1","1","1"
"520","68","1","1","1","1"
"522","68","1","1","1","1"
"524","68","1","1","1","1"
"526","68","1","1","1","1"
"528","68","1","1","1","1"
"530","68","1","1","1","1"
"532","68","1","1","1","1"
"534","68","1","1","1","1"
"536","68","1","1","1","1"
"538","68","1","1","1","1"
"540","68","1","1","1","1"
"542","68","1","1","1","1"
"544","68","1","1","1","1"
"546","68","1","1","1","1"
"548","68","1","1","1","1"
"550","68","1","1","1","1"
"552","68","1","1","1","1"
"554","68","1","1","1","1"
"556","68","1","1","1","1"
"558","68","1","1","1","1"
"560","68","1","1","1","1"
"562","68","1","1","1","1"
"564","68","1","1","1","1"
"566","68","1","1","1","1"
"568","68","1","1","1","1"
"570","68","1","1","1","1"
"572","68","1","1","1","1"
"574","68","1","1","1","1"
"576","68","1","1","1","1"
"578","68","1","1","1","1"
"580","68","1","1","1","1"
"582","68","1","1","1","1"
"584","68","1","1","1","1"
"586","68","1","1","1","1"
"588","68","1","1","1","1"
"590","68","1","1","1","1"
"592","68","1","1","1","1"
"594","68","1","1","1","1"
"596","68","1","1","1","1"
"598","68","1","1","1","1"
"600","68","1","1","1","1"
"602","68","1","1","1","1"
"604","68","1","1","1","1"
"606","68","1","1","1","1"
"608","68","1","1","1","1"
"610","72","1","1","1","1"
"612","72","1","1","1","1"
"614","72","1","1","1","1"
"616","72","1","1","1","1"
"618","72","1","1","1","1"
"620","72","1","1","1","1"
"622","72","1","1","1","1"
"624","72","1","1","1","1"
"626","72","1","1","1","1"
"628","72","1","1","1","1"
"630","72","1","1","1","1"
"632","72","1","1","1","1"
"634","72","1","1","1","1"
"636","72","1","1","1","1"
"638","72","1","1","1","1"
"640","72","1","1","1","1"
"642","72","1","1","1","1"
"644","72","1","1","1","1"
"646","72","1","1","1","1"
"648","72","1","1","1","1"
"650","72","1","1","1","1"
"652","72","1","1","1","1"
"654","72","1","1","1","1"
"656","72","1","1","1","1"
"658","72","1","1","1","1"
"660","72","1","1","1","1"
"662","72","1","1","1","1"
"664","72","1","1","1","1"
"666","72","1","1","1","1"
"668","72","1","1","1","1"
"670","72","1","1","1","1"
"672","72","1","1","1","1"
"674","72","1","1","1","1"
"676","72","1","1","1","1"
"678","72","1","1","1","1"
"680","72","1","1","1","1"
"682","72","1","1","1","1"
"684","72","1","1","1","1"
"686","72","1","1","1","1"
"688","72","1","1","1","1"
"690","72","1","1","1","1"
"692","72","1","1","1","1"
"694","72","1","1","1","1"
"696","72","1","1","1","1"
"698","72","1","1","1","1"
"700","72","1","1","1","1"
"702","72","1","1","1","1"
"704","72","1","1","1","1"
"706","72","1","1","1","1"
"708","72","1","1","1","1"
"710","72","1","1","1","1"
"712","72","1","1","1","1"
"714","72","1","1","1","1"
"716","72","1","1","1","1"
"718","72","1","1","1","1"
"720","72","1","1","1","1"
"722","72","1","1","1","1"
"724","72","1","1","1","1"
"726","72","1","1","1","1"
"728","72","1","1","1","1"
"730","72","1","1","1","1"
"732","72","1","1","1","1"
"734","76","1","1","1","1"
"736","76","1","1","1","1"
"738","76","1","1","1","1"
"740","76","1","1","1","1"
"742","76","1","1","1","1"
"744","76","1","1","1","1"
"746","76","1","1","1","1"
"748","76","1","1","1","1"
"750","76","1","1","1","1"
"752","76","1","1","1","1"
"754","76","1","1","1","1"
"756","76","1","1","1","1"
"758","76","1","1","1","1"
"760","76","1","1","1","1"
"762","76","1","1","1","1"
"764","76","1","1","1","1"
"766","78","1","1","1","1"
"768","78","1","1","1","1"
"770","78","1","1","1","1"
"772","78","1","1","1","1"
"774","78","1","1","1","1"
"776","78","1","1","1","1"
"778","78","1","1","1","1"
"780","78","1","1","1","1"
"782","78","1","1","1","1"
"784","78","1","1","1","1"
"786","78","1","1","1","1"
"788","78","1","1","1","1"
"790","78","1","1","1","1"
"792","78","1","1","1","1"
"794","78","1","1","1","1"
"796","78","1","1","1","1"
"798","78","1","1","1","1"
"800","78","1","1","1","1"
"802","78","1","1","1","1"
"804","78","1","1","1","1"
"806","78","1","1","1","1"
"808","78","1","1","1","1"
"810","78","1","1","1","1"
"812","78","1","1","1","1"
"814","78","1","1","1","1"
"816","78","1","1","1","1"
"818","78","1","1","1","1"
"820","76","1","1","1","1"
"822","86","1","1","1","1"
"824","86","1","1","1","1"
"826","86","1","1","1","1"
"828","86","1","1","1","1"
"830","86","1","1","1","1"
"832","86","1","1","1","1"
"834","86","1","1","1","1"
"836","86","1","1","1","1"
"838","86","1","1","1","1"
"840","86","1","1","1","1"
"842","86","1","1","1","1"
"844","86","1","1","1","1"
"846","86","1","1","1","1"
"848","86","1","1","1","1"
"850","86","1","1","1","1"
"852","86","1","1","1","1"
"854","86","1","1","1","1"
"856","86","1","1","1","1"
"858","86","1","1","1","1"
"860","86","1","1","1","1"
"862","86","1","1","1","1"
"864","86","1","1","1","1"
"866","86","1","1","1","1"
"868","86","1","1","1","1"
"870","86","1","1","1","1"
"872","86","1","1","1","1"
"874","86","1","1","1","1"
"876","86","1","1","1","1"
"878","86","1","1","1","1"
"880","86","1","1","1","1"
"882","86","1","1","1","1"
"884","86","1","1","1","1"
"886","86","1","1","1","1"
"888","86","1","1","1","1"
"890","86","1","1","1","1"
"892","86","1","1","1","1"
"894","86","1","1","1","1"
"896","86","1","1","1","1"
"898","86","1","1","1","1"
"900","86","1","1","1","1"
"902","86","1","1","1","1"
"904","86","1","1","1","1"
"906","86","1","1","1","1"
"908","86","1","1","1","1"
"910","86","1","1","1","1"
"912","86","1","1","1","1"
"914","86","1","1","1","1"
"916","86","1","1","1","1"
"918","86","1","1","1","1"
"920","86","1","1","1","1"
"922","86","1","1","1","1"
"924","86","1","1","1","1"
"926","86","1","1","1","1"
"928","86","1","1","1","1"
"930","86","1","1","1","1"
"932","86","1","1","1","1"
"934","86","1","1","1","1"
"936","86","1","1","1","1"
"938","86","1","1","1","1"
"940","86","1","1","1","1"
"942","86","1","1","1","1"
"944","86","1","1","1","1"
"946","86","1","1","1","1"
"948","86","1","1","1","1"
"950","86","1","1","1","1"
"952","86","1","1","1","1"
"954","86","1","1","1","1"
"956","86","1","1","1","1"
"958","86","1","1","1","1"
"960","86","1","1","1","1"
"962","86","1","1","1","1"
"964","86","1","1","1","1"
"966","86","1","1","1","1"
"968","86","1","1","1","1"
"970","86","1","1","1","1"
"972","86","1","1","1","1"
"974","86","1","1","1","1"
"976","86","1","1","1","1"
"978","86","1","1","1","1"
"980","86","1","1","1","1"
"982","86","1","1","1","1"
"984","86","1","1","1","1"
"986","86","1","1","1","1"
"988","86","1","1","1","1"
"990","86","1","1","1","1"
"992","86","1","1","1","1"
"994","86","1","1","1","1"
"996","86","1","1","1","1"
"998","86","1","1","1","1"
"1000","86","1","1","1","1"
"1002","86","1","1","1","1"
"1004","86","1","1","1","1"
"1006","78","1","1","1","1"
"1008","78","1","1","1","1"
"1010","78","1","1","1","1"
"1012","78","1","1","1","1"
"1014","78","1","1","1","1"
"1016","78","1","1","1","1"
"1018","78","1","1","1","1"
"1020","78","1","1","1","1"
"1022","78","1","1","1","1"
"1024","78","1","1","1","1"
"1026","78","1","1","1","1"
"1028","78","1","1","1","1"
"1030","78","1","1","1","1"
"1032","78","1","1","1","1"
"1034","78","1","1","1","1"
"1036","64","1","1","1","1"
"1038","64","1","1","1","1"
"1040","64","1","1","1","1"
"1042","64","1","1","1","1"
"1044","64","1","1","1","1"
"1046","64","1","1","1","1"
"1048","64","1","1","1","1"
"1050","64","1","1","1","1"
"1052","64","1","1","1","1"
"1054","64","1","1","1","1"
"1056","64","1","1","1","1"
"1058","64","1","1","1","1"
"1060","64","1","1","1","1"
"1062","64","1","1","1","1"
"1064","64","1","1","1","1"
"1066","64","1","1","1","1"
"1068","64","1","1","1","1"
"1070","64","1","1","1","1"
"1072","64","1","1","1","1"
"1074","64","1","1","1","1"
"1076","64","1","1","1","1"
"1078","64","1","1","1","1"
"1080","64","1","1","1","1"
"1082","64","1","1","1","1"
"1084","64","1","1","1","1"
"1086","52","1","1","1","1"
"1088","52","1","1","1","1"
"1090","50","1","1","1","1"
"1092","50","1","1","1","1"
"1094","50","1","1","1","1"
"1096","50","1","1","1","1"
"1098","50","1","1","1","1"
"1100","50","1","1","1","1"
"1102","50","1","1","1","1"
"1104","50","1","1","1","1"
"1106","50","1","1","1","1"
"1108","50","1","1","1","1"
"1110","50","1","1","1","1"
"1112","50","1","1","1","1"
"1114","50","1","1","1","1"
"1116","50","1","1","1","1"
"1118","50","1","1","1","1"
"1120","50","1","1","1","1"
"1122","50","1","1","1","1"
"1124","50","1","1","1","1"
"1126","50","1","1","1","1"
"1128","50","1","1","1","1"
"1130","50","1","1","1","1"
"1132","50","1","1","1","1"
"1134","50","1","1","1","1"
"1136","50","1","1","1","1"
"1138","50","1","1","1","1"
"1140","50","1","1","1","1"
"1142","50","1","1","1","1"
"1144","50","1","1","1","1"
"1146","50","1","1","1","1"
"1148","50","1","1","1","1"
"1150","50","1","1","1","1"
"1152","50","1","1","1","1"
"1154","50","1","1","1","1"
"1156","50","1","1","1","1"
"1158","50","1","1","1","1"
"1160","50","1","1","1","1"
"1162","50","1","1","1","1"
"1164","50","1","1","1","1"
"1166","50","1","1","1","1"
"1168","50","1","1","1","1"
"1170","50","1","1","1","1"
"1172","50","1","1","1","1"
"1174","50","1","1","1","1"
"1176","50","1","1","1","1"
"1178","50","1","1","1","1"
"1180","50","1","1","1","1"
"1182","50","1","1","1","1"
"1184","50","1","1","1","1"
"1186","50","1","1","1","1"
"1188","50","1","1","1","1"
"1190","50","1","1","1","1"
"1192","50","1","1","1","1"
"1194","50","1","1","1","1"
"1196","50","1","1","1","1"
"1198","50","1","1","1","1"
"1200","50","1","1","1","1"
"1202","50","1","1","1","1"
"1204","50","1","1","1","1"
"1206","50","1","1","1","1"
"1208","50","1","1","1","1"
"1210","50","1","1","1","1"
"1212","50","1","1","1","1"
"1214","50","1","1","1","1"
"1216","50","1","1","1","1"
"1218","50","1","1","1","1"
"1220","50","1","1","1","1"
"1222","50","1","1","1","1"
"1224","50","1","1","1","1"
"1226","50","1","1","1","1"
"1228","50","1","1","1","1"
"1230","50","1","1","1","1"
"1232","50","1","1","1","1"
"1234","50","1","1","1","1"
"1236","50","1","1","1","1"
"1238","50","1","1","1","1"
"1240","50","1","1","1","1"
"1242","56","1","1","1","1"
"1244","56","1","1","1","1"
"1246","56","1","1","1","1"
"1248","56","1","1","1","1"
"1250","56","1","1","1","1"
"1252","56","1","1","1","1"
"1254","56","1","1","1","1"
"1256","56","1","1","1","1"
"1258","56","1","1","1","1"
"1260","56","1","1","1","1"
"1262","56","1","1","1","1"
"1264","56","1","1","1","1"
"1266","56","1","1","1","1"
"1268","56","1","1","1","1"
"1270","56","1","1","1","1"
"1272","56","1","1","6","1"
"1274","56","1","1","6","1"
"1276","56","1","1","6","1"
"1278","56","1","1","6","1"
"1280","56","1","1","6","1"
"1282","56","1","1","6","1"
"1284","56","1","1","6","1"
"1286","56","1","1","6","1"
"1288","56","1","1","6","1"
"1290","56","1","1","6","1"
"1292","56","1","1","6","1"
"1294","56","1","1","6","1"
"1296","56","1","1","6","1"
"1298","56","1","1","6","1"
"1300","56","1","1","6","1"
"1302","56","1","1","14","1"
"1304","56","1","1","14","1"
"1306","56","1","1","14","1"
"1308","56","1","1","14","1"
"1310","56","1","1","14","1"
"1312","56","1","1","14","1"
"1314","56","1","1","14","1"
"1316","56","1","1","14","1"
"1318","56","1","1","14","1"
"1320","56","1","1","14","1"
"1322","56","1","1","14","1"
"1324","56","1","1","14","1"
"1326","56","1","1","14","1"
"1328","56","1","1","14","1"
"1330","56","1","1","14","1"
"1332","56","1","1","14","1"
"1334","56","1","1","14","1"
"1336","56","1","1","14","1"
"1338","56","1","1","14","1"
"1340","56","1","1","14","1"
"1342","56","1","1","14","1"
"1344","56","1","1","14","1"
"1346","56","1","1","14","1"
"1348","56","1","1","14","1"
"1350","56","1","1","14","1"
"1352","56","1","1","1","1"
"1354","56","1","1","1","1"
"1356","56","1","1","1","1"
"1358","56","1","1","1","1"
"1360","56","1","1","1","1"
"1362","56","1","1","1","1"
"1364","56","1","1","1","1"
"1366","56","1","1","1","1"
"1368","56","1","1","1","1"
"1370","56","1","1","1","1"
"1372","56","1","1","1","1"
"1374","56","1","1","1","1"
"1376","56","1","1","1","1"
"1378","56","1","1","1","1"
"1380","56","1","1","1","1"
"1382","56","1","1","1","1"
"1384","56","1","1","1","1"
"1386","56","1","1","1","1"
"1388","56","1","1","1","1"
"1390","56","1","1","1","1"
"1392","56","1","1","1","1"
"1394","56","1","1","1","1"
"1396","56","1","1","1","1"
"1398","56","1","1","1","1"
"1400","62","1","1","1","1"
"1402","62","1","1","8","1"
"1404","62","1","1","26","1"
"1406","68","1","1","26","1"
"1408","68","1","1","26","1"
"1410","68","1","1","26","1"
"1412","68","1","1","26","1"
"1414","68","1","1","26","1"
"1416","68","1","1","26","1"
"1418","68","1","1","26","1"
"1420","68","1","1","26","1"
"1422","68","1","1","1","1"
"1424","68","1","1","1","1"
"1426","68","1","1","1","1"
"1428","68","1","1","1","1"
"1430","68","1","1","1","1"
"1432","68","1","1","1","1"
"1434","68","1","1","1","1"
"1436","68","1","1","1","1"
"1438","68","1","1","1","1"
"1440","68","1","1","1","1"
"1442","68","1","1","1","1"
"1444","68","1","1","1","1"
"1446","68","1","1","1","1"
"1448","68","1","1","1","1"
"1450","68","1","1","1","1"
"1452","68","1","1","1","1"
"1454","68","1","1","1","1"
"1456","68","1","1","10","1"
"1458","68","1","1","10","1"
"1460","68","1","1","10","1"
"1462","68","1","1","1","1"
"1464","68","1","1","1","1"
"1466","68","1","1","1","1"
"1468","68","1","1","1","1"
"1470","68","1","1","1","1"
"1472","68","1","1","1","1"
"1474","68","1","1","1","1"
"1476","68","1","1","1","1"
"1478","68","1","1","1","1"
"1480","68","1","1","1","1"
"1482","68","1","1","1","1"
"1484","68","1","1","1","1"
"1486","68","1","1","1","1"
"1488","68","1","1","1","1"
"1490","68","1","1","1","1"
"1492","68","1","1","1","1"
"1494","68","1","1","1","1"
"1496","68","1","1","1","1"
"1498","68","1","1","1","1"
"1500","68","1","1","1","1"
"1502","68","1","1","1","1"
"1504","68","1","1","1","1"
"1506","68","1","1","1","1"
"1508","68","1","1","1","1"
"1510","68","1","1","1","1"
"1512","68","1","1","1","1"
"1514","68","1","1","1","1"
"1516","68","1","1","1","1"
"1518","68","1","1","1","1"
"1520","68","1","1","1","1"
"1522","68","1","1","1","1"
"1524","68","1","1","1","1"
"1526","68","1","1","1","1"
"1528","68","1","1","1","1"
"1530","68","1","1","1","1"
"1532","68","1","1","1","1"
"1534","68","1","1","1","1"
"1536","68","1","1","1","1"
"1538","68","1","1","1","1"
"1540","68","1","1","1","1"
"1542","68","1","1","1","1"
"1544","68","1","1","1","1"
"1546","68","1","1","1","1"
"1548","68","1","1","1","1"
"1550","68","1","1","1","1"
"1552","68","1","1","1","1"
"1554","68","1","1","1","1"
"1556","68","1","1","1","1"
"1558","68","1","1","1","1"
"1560","68","1","1","1","1"
"1562","68","1","1","1","1"
"1564","68","1","1","1","1"
"1566","68","1","1","1","1"
"1568","68","1","1","1","1"
"1570","68","1","1","1","1"
"1572","68","1","1","1","1"
"1574","68","1","1","1","1"
"1576","68","1","1","1","1"
"1578","68","1","1","1","1"
"1580","68","1","1","1","1"
"1582","68","1","1","1","1"
"1584","68","1","1","1","1"
"1586","68","1","1","1","1"
"1588","68","1","1","1","1"
"1590","68","1","1","1","1"
"1592","68","1","1","1","1"
"1594","68","1","1","1","1"
"1596","68","1","1","1","1"
"1598","68","1","1","1","1"
"1600","68","1","1","1","1"
"1602","68","1","1","1","1"
"1604","68","1","1","1","1"
"1606","62","1","1","1","1"
"1608","62","1","1","1","1"
"1610","62","1","1","1","1"
"1612","62","1","1","1","1"
"1614","62","1","1","1","1"
"1616","62","1","1","1","1"
"1618","62","1","1","1","1"
"1620","62","1","1","1","1"
"1622","62","1","1","1","1"
"1624","62","1","1","1","1"
"1626","62","1","1","1","1"
"1628","62","1","1","1","1"
"1630","62","1","1","1","1"
"1632","62","1","1","1","1"
"1634","68","1","1","1","1"
"1636","68","1","1","1","1"
"1638","68","1","1","1","1"
"1640","68","1","1","14","1"
"1642","68","1","1","14","1"
"1644","68","1","1","14","1"
"1646","68","1","1","14","1"
"1648","68","1","1","1","1"
"1650","68","1","1","1","1"
"1652","68","1","1","1","1"
"1654","68","1","1","1","1"
"1656","68","1","1","1","1"
"1658","68","1","1","1","1"
"1660","68","1","1","1","1"
"1662","68","1","1","1","1"
"1664","68","1","1","1","1"
"1666","68","1","1","1","1"
"1668","68","1","1","1","1"
"1670","68","1","1","1","1"
"1672","68","1","1","1","1"
"1674","68","1","1","1","1"
"1676","68","1","1","1","1"
"1678","68","1","1","1","1"
"1680","68","1","1","1","1"
"1682","68","1","1","1","1"
"1684","68","1","1","1","1"
"1686","68","1","1","1","1"
"1688","68","1","1","1","1"
"1690","68","1","1","1","1"
"1692","68","1","1","1","1"
"1694","68","1","1","1","1"
"1696","68","1","1","1","1"
"1698","68","1","1","1","1"
"1700","68","1","1","1","1"
"1702","68","1","1","1","1"
"1704","68","1","1","1","1"
"1706","68","1","1","1","1"
"1708","68","1","1","1","1"
"1710","68","1","1","1","1"
"1712","68","1","1","1","1"
"1714","68","1","1","1","1"
"1716","68","1","1","1","1"
"1718","68","1","1","1","1"
"1720","68","1","1","1","1"
"1722","62","1","1","1","1"
"1724","62","1","1","1","1"
"1726","62","1","1","1","1"
"1728","62","1","1","1","1"
"1730","62","1","1","1","1"
"1732","62","1","1","1","1"
"1734","62","1","1","1","1"
"1736","62","1","1","1","1"
"1738","62","1","1","1","1"
"1740","62","1","1","1","1"
"1742","62","1","1","1","1"
"1744","62","1","1","1","1"
"1746","62","1","1","1","1"
"1748","62","1","1","1","1"
"1750","62","1","1","1","1"
"1752","62","1","1","1","1"
"1754","62","1","1","1","1"
"1756","62","1","1","1","1"
"1758","62","1","1","1","1"
"1760","62","1","1","1","1"
"1762","62","1","1","1","1"
"1764","62","1","1","1","1"
"1766","62","1","1","1","1"
"1768","62","1","1","1","1"
"1770","62","1","1","1","1"
"1772","62","1","1","1","1"
"1774","62","1","1","1","1"
"1776","62","1","1","1","1"
"1778","62","1","1","1","1"
"1780","62","1","1","1","1"
"1782","62","1","1","1","1"
"1784","62","1","1","1","1"
"1786","62","1","1","1","1"
"1788","62","1","1","1","1"
"1790","62","1","1","1","1"
"1792","62","1","1","1","1"
"1794","62","1","1","1","1"
"1796","62","1","1","1","1"
"1798","68","1","1","1","1"
"1800","68","1","1","1","1"
"1802","68","1","1","1","1"
"1804","68","1","1","1","1"
"1806","68","1","1","1","1"
"1808","68","1","1","1","1"
"1810","68","1","1","1","1"
"1812","68","1","1","1","1"
"1814","68","1","1","1","1"
"1816","68","1","1","1","1"
"1818","68","1","1","1","1"
"1820","68","1","1","1","1"
"1822","68","1","1","1","1"
"1824","68","1","1","1","1"
"1826","68","1","1","1","1"
"1828","68","1","1","1","1"
"1830","68","1","1","1","1"
"1832","68","1","1","1","1"
"1834","68","1","1","1","1"
"1836","68","1","1","1","1"
"1838","68","1","1","1","1"
"1840","68","1","1","1","1"
"1842","68","1","1","1","1"
"1844","68","1","1","1","1"
"1846","68","1","1","1","1"
"1848","68","1","1","1","1"
"1850","68","1","1","1","1"
"1852","68","1","1","1","1"
"1854","68","1","1","1","1"
"1856","68","1","1","1","1"
"1858","68","1","1","1","1"
"1860","68","1","1","1","1"
"1862","68","1","1","1","1"
"1864","68","1","1","1","1"
"1866","68","1","1","1","1"
"1868","68","1","1","1","1"
"1870","68","1","1","1","1"
"1872","68","1","1","1","1"
"1874","68","1","1","1","1"
"1876","68","1","1","1","1"
"1878","68","1","1","1","1"
"1880","68","1","1","1","1"
"1882","68","1","1","1","1"
"1884","68","1","1","1","1"
"1886","68","1","1","1","1"
"1888","68","1","1","1","1"
"1890","68","1","1","1","1"
"1892","68","1","1","1","1"
"1894","68","1","1","1","1"
"1896","68","1","1","1","1"
"1898","68","1","1","1","1"
"1900","68","1","1","1","1"
"1902","68","1","1","1","1"
"1904","68","1","1","1","1"
"1906","68","1","1","1","1"
"1908","68","1","1","1","1"
"1910","68","1","1","1","1"
"1912","68","1","1","1","1"
"1914","68","1","1","1","1"
"1916","68","1","1","1","1"
"1918","68","1","1","1","1"
"1920","68","1","1","1","1"
"1922","68","1","1","1","1"
"1924","68","1","1","1","1"
