"Time","0Interest","1Cliche","2Dumb","3Wtf","4Funny"
"672","68","0","0","0","0"
"674","68","0","0","0","0"
"676","68","0","0","0","0"
"678","68","0","0","0","0"
"680","68","0","0","0","0"
"682","68","0","0","0","0"
"684","68","0","0","0","0"
"686","68","0","0","0","0"
"688","68","0","0","0","0"
"690","68","0","0","0","0"
"692","68","0","0","0","0"
"694","68","0","0","0","0"
"696","68","0","0","0","0"
"698","68","0","0","0","0"
"700","68","0","0","0","0"
"702","68","0","0","0","0"
"704","68","0","0","0","0"
"706","68","0","0","0","0"
"708","68","0","0","0","0"
"710","68","0","0","0","0"
"712","68","0","0","0","0"
"714","68","0","0","0","0"
"716","68","0","0","0","0"
"718","68","0","0","0","0"
"720","68","0","0","0","0"
"722","68","0","0","0","0"
"724","68","0","0","0","0"
"726","68","0","0","0","0"
"728","68","0","0","18","0"
"730","68","8","0","18","0"
"732","68","0","0","18","12"
"734","68","0","14","18","0"
"736","68","0","14","18","0"
"738","68","0","14","18","0"
"740","68","0","14","18","0"
"742","68","0","14","18","0"
"744","68","0","14","18","0"
"746","68","0","14","18","0"
"748","68","0","14","18","0"
"750","68","0","14","18","0"
"752","68","0","14","18","0"
"754","68","0","14","18","0"
"756","68","0","14","18","0"
"758","68","0","14","18","0"
"760","68","0","14","18","0"
"762","68","0","14","18","0"
"764","68","0","14","18","0"
"766","68","0","14","18","0"
"768","68","0","6","18","0"
"770","68","0","6","18","0"
"772","68","0","6","18","0"
"774","68","0","6","18","0"
"776","68","0","6","18","0"
"778","68","0","6","18","0"
"780","68","0","6","18","0"
"782","68","0","6","18","0"
"784","68","0","6","18","0"
"786","68","0","6","18","0"
"788","68","0","6","18","0"
"790","68","0","6","18","0"
"792","68","0","6","18","0"
"794","68","0","6","18","0"
"796","68","0","0","18","0"
"798","68","0","0","18","0"
"800","68","0","0","18","0"
"802","68","0","0","18","0"
"804","68","0","0","18","0"
"806","68","0","0","18","0"
"808","68","0","0","18","0"
"810","68","0","0","18","0"
"812","68","0","0","18","0"
"814","68","0","0","18","0"
"816","68","0","0","18","0"
"818","68","0","0","18","0"
"820","68","0","0","18","0"
"822","68","0","0","18","0"
"824","68","0","0","18","0"
"826","68","0","0","18","0"
"828","68","0","0","18","0"
"830","68","0","0","18","0"
"832","68","0","0","18","0"
"834","68","0","0","18","0"
"836","68","0","0","18","0"
"838","68","0","0","18","0"
"840","68","0","0","18","0"
"842","68","0","0","18","0"
"844","68","0","0","18","0"
"846","68","0","0","18","0"
"848","68","0","0","18","0"
"850","68","0","0","18","0"
"852","68","0","0","18","0"
"854","68","0","0","18","0"
"856","68","0","0","18","0"
"858","68","0","0","18","0"
"860","68","0","0","18","0"
"862","68","0","0","18","0"
"864","68","0","0","18","0"
"866","68","0","0","18","0"
"868","68","0","0","18","0"
"870","68","0","0","18","0"
"872","68","0","0","18","0"
"874","68","0","0","18","0"
"876","68","0","0","18","0"
"878","68","0","0","18","0"
"880","68","0","0","18","0"
"882","68","0","0","18","0"
"884","68","0","0","18","0"
"886","68","0","8","0","0"
"888","68","0","8","0","0"
"890","68","0","8","0","0"
"892","60","0","8","0","0"
"894","60","0","8","0","0"
"896","60","0","8","0","0"
"898","60","0","8","0","0"
"900","60","0","8","0","0"
"902","60","0","8","0","0"
"904","60","0","8","0","0"
"906","60","0","8","0","0"
"908","60","0","8","0","0"
"910","60","0","8","0","0"
"912","60","0","8","0","0"
"914","60","0","8","0","0"
"916","60","0","0","0","0"
"918","60","0","0","0","0"
"920","60","0","0","0","0"
"922","60","0","0","0","0"
"924","60","0","0","0","0"
"926","60","0","0","0","0"
"928","60","0","0","0","0"
"930","60","0","0","0","0"
"932","60","0","0","0","0"
"934","60","0","0","0","0"
"936","60","0","0","0","0"
"938","60","0","0","0","0"
"940","60","0","0","0","0"
"942","60","0","0","0","0"
"944","60","0","0","0","0"
"946","60","0","0","0","0"
"948","60","0","0","0","0"
"950","60","0","0","0","0"
"952","60","0","0","0","0"
"954","60","0","0","0","0"
"956","60","0","0","0","0"
"958","60","0","0","0","0"
"960","60","0","0","0","0"
"962","60","0","0","0","0"
"964","60","0","0","0","0"
"966","60","0","0","0","0"
"968","60","0","0","0","0"
"970","60","0","0","0","0"
"972","60","0","0","0","0"
"974","60","0","0","0","0"
"976","60","0","0","0","0"
"978","60","0","0","0","0"
"980","60","0","0","0","0"
"982","60","0","0","0","0"
"984","60","0","0","0","0"
"986","60","0","0","0","0"
"988","60","0","0","0","0"
"990","60","0","0","0","0"
"992","60","0","0","0","0"
"994","60","0","0","0","0"
"996","60","0","0","0","0"
"998","60","0","0","0","0"
"1000","60","0","0","0","0"
"1002","60","0","0","0","0"
"1004","60","0","0","0","0"
"1006","60","0","0","0","0"
"1008","60","0","0","0","0"
"1010","60","0","0","0","0"
"1012","60","0","0","0","0"
"1014","60","0","0","0","0"
"1016","60","0","0","0","0"
"1018","60","0","0","0","0"
"1020","60","0","0","0","0"
"1022","60","0","0","0","0"
"1024","60","0","0","0","0"
"1026","60","0","0","0","0"
"1028","60","0","0","0","0"
"1030","60","0","0","0","0"
"1032","60","0","0","0","0"
"1034","60","0","0","0","0"
"1036","60","0","0","0","0"
"1038","60","0","0","0","0"
"1040","60","0","0","0","0"
"1042","60","0","0","0","0"
"1044","60","0","0","0","0"
"1046","60","0","0","0","0"
"1048","60","0","0","0","0"
"1050","60","0","0","0","0"
"1052","60","0","0","0","0"
"1054","60","0","0","0","0"
"1056","60","0","0","0","0"
"1058","60","0","0","0","0"
"1060","60","0","0","0","0"
"1062","60","0","0","0","0"
"1064","60","0","0","0","0"
"1066","60","0","0","0","0"
"1068","60","0","0","0","0"
"1070","60","0","0","0","0"
"1072","60","0","0","0","0"
"1074","60","0","0","0","0"
"1076","60","0","0","0","0"
"1078","60","0","0","0","0"
"1080","60","0","0","0","0"
"1082","60","0","0","0","0"
"1084","60","0","0","0","0"
"1086","60","0","0","0","0"
"1088","60","0","0","0","0"
"1090","60","0","0","0","0"
"1092","60","0","0","0","0"
"1094","60","0","0","0","0"
"1096","60","0","0","0","0"
"1098","60","0","0","0","0"
"1100","60","0","0","0","0"
"1102","60","0","0","0","0"
"1104","60","0","0","0","0"
"1106","60","0","0","0","0"
"1108","60","0","0","0","0"
"1110","60","0","0","0","0"
"1112","60","0","0","0","0"
"1114","60","0","0","0","0"
"1116","60","0","0","0","0"
"1118","60","0","0","0","0"
"1120","60","0","0","0","0"
"1122","60","0","0","0","0"
"1124","60","0","0","0","0"
"1126","60","0","0","0","0"
"1128","60","0","0","0","0"
"1130","60","0","0","0","0"
"1132","60","0","0","0","0"
"1134","60","0","0","0","0"
"1136","60","0","0","0","0"
"1138","60","0","0","0","0"
"1140","60","0","0","0","0"
"1142","60","0","0","0","0"
"1144","60","0","0","0","0"
"1146","60","0","0","0","0"
"1148","60","0","0","0","0"
"1150","60","0","0","0","0"
"1152","60","0","0","0","0"
"1154","60","0","0","0","0"
"1156","60","0","0","0","0"
"1158","64","0","0","0","0"
"1160","64","0","0","0","0"
"1162","64","0","0","0","0"
"1164","64","0","0","0","0"
"1166","64","0","0","0","0"
"1168","64","0","0","0","0"
"1170","64","0","0","0","0"
"1172","64","0","0","0","0"
"1174","64","0","0","0","0"
"1176","64","0","0","0","0"
"1178","64","0","0","0","0"
"1180","64","0","0","0","0"
"1182","64","0","0","0","0"
"1184","64","0","0","0","0"
"1186","64","0","0","0","0"
"1188","64","0","0","0","0"
"1190","64","0","0","0","0"
"1192","64","0","0","0","0"
"1194","64","0","0","0","0"
"1196","64","0","0","0","0"
"1198","64","0","0","0","0"
"1200","64","0","0","0","0"
"1202","64","0","0","0","0"
"1204","64","0","0","0","0"
"1206","64","0","0","0","0"
"1208","64","0","0","0","0"
"1210","64","0","0","0","0"
"1212","64","0","0","0","0"
"1214","64","0","0","0","0"
"1216","64","0","0","0","0"
"1218","64","0","0","0","0"
"1220","64","0","0","0","0"
"1222","64","0","0","0","0"
"1224","64","0","0","0","0"
"1226","64","0","0","0","0"
"1228","64","0","0","0","0"
"1230","64","0","0","0","0"
"1232","64","0","0","0","0"
"1234","64","0","0","0","0"
"1236","64","0","0","0","0"
"1238","64","0","0","0","0"
"1240","64","0","0","0","0"
"1242","64","0","0","0","0"
"1244","64","0","0","0","0"
"1246","64","0","0","0","0"
"1248","64","0","0","0","0"
"1250","64","0","0","0","0"
"1252","64","0","0","0","0"
"1254","64","0","0","0","0"
"1256","64","0","0","0","0"
"1258","64","0","0","0","0"
"1260","64","0","0","0","0"
"1262","64","0","0","0","0"
"1264","64","0","0","0","0"
"1266","64","0","0","0","0"
"1268","64","0","0","0","0"
"1270","64","0","0","0","0"
"1272","64","0","0","0","0"
"1274","64","0","0","0","0"
"1276","64","0","0","0","0"
"1278","64","0","0","0","0"
"1280","64","0","0","0","0"
"1282","64","0","0","0","0"
"1284","64","0","0","0","0"
"1286","64","0","0","0","0"
"1288","64","0","0","0","0"
"1290","64","0","0","0","0"
"1292","64","0","0","0","0"
"1294","64","0","0","0","0"
"1296","64","0","0","0","0"
"1298","64","0","0","0","0"
"1300","64","0","0","0","0"
"1302","64","0","0","0","0"
"1304","64","0","0","0","0"
"1306","64","0","0","0","0"
"1308","64","0","0","0","0"
"1310","64","0","0","0","0"
"1312","64","0","0","0","0"
"1314","64","0","0","0","0"
"1316","64","0","0","0","0"
"1318","64","0","0","0","0"
"1320","64","0","0","0","0"
"1322","64","0","0","0","0"
"1324","64","0","0","0","0"
"1326","64","0","0","0","0"
"1328","64","0","0","0","0"
"1330","64","0","0","0","0"
"1332","64","0","0","0","0"
"1334","64","0","0","0","0"
"1336","64","0","0","0","0"
"1338","64","0","0","0","0"
"1340","64","0","0","0","0"
"1342","64","0","0","0","0"
"1344","64","0","0","0","0"
"1346","64","0","0","0","0"
"1348","64","0","0","0","0"
"1350","64","0","0","0","0"
"1352","64","0","0","0","0"
"1354","64","0","0","0","0"
"1356","64","0","0","0","0"
"1358","64","0","0","0","0"
"1360","64","0","0","0","0"
"1362","64","0","0","0","0"
"1364","64","0","0","0","0"
"1366","64","0","0","0","0"
"1368","64","0","0","0","0"
"1370","64","0","0","0","0"
"1372","64","0","0","0","0"
"1374","64","0","0","0","0"
"1376","64","0","0","0","0"
"1378","64","0","0","0","0"
"1380","64","0","0","0","0"
"1382","64","0","0","0","0"
"1384","64","0","0","0","0"
"1386","64","0","0","0","0"
"1388","64","0","0","0","0"
"1390","64","0","0","0","0"
"1392","64","0","0","0","0"
"1394","64","0","0","0","0"
"1396","64","0","0","0","0"
"1398","64","0","0","0","0"
"1400","64","0","0","0","0"
"1402","64","0","0","0","0"
"1404","64","0","0","0","0"
"1406","64","0","0","0","0"
"1408","64","0","0","0","0"
"1410","64","0","0","0","0"
"1412","64","0","0","0","0"
"1414","64","0","0","0","0"
"1416","64","0","0","0","0"
"1418","64","0","0","0","0"
"1420","64","0","0","0","0"
"1422","64","0","0","0","0"
"1424","64","0","0","0","0"
"1426","64","0","0","0","0"
"1428","64","0","0","0","0"
"1430","64","0","0","0","0"
"1432","64","0","0","0","0"
"1434","64","0","0","0","0"
"1436","64","0","0","0","0"
"1438","64","0","0","0","0"
"1440","64","0","0","0","0"
"1442","64","0","0","0","0"
"1444","64","0","0","0","0"
"1446","64","0","0","0","0"
"1448","64","0","0","0","0"
"1450","64","0","0","0","0"
"1452","64","0","0","0","0"
"1454","64","0","0","0","0"
"1456","64","0","0","0","0"
"1458","64","0","0","0","0"
"1460","64","0","0","0","0"
"1462","64","0","0","0","0"
"1464","64","0","0","0","0"
"1466","64","0","0","0","0"
"1468","68","0","0","0","0"
"1470","68","0","0","0","0"
"1472","68","0","0","0","0"
"1474","68","0","0","0","0"
"1476","68","0","0","0","0"
"1478","68","0","0","0","0"
"1480","62","0","0","0","0"
"1482","62","0","0","0","0"
"1484","62","0","0","0","0"
"1486","62","0","0","0","0"
"1488","62","0","0","0","0"
"1490","62","0","0","0","0"
"1492","62","0","0","0","0"
"1494","62","0","0","0","0"
"1496","62","0","0","0","0"
"1498","62","0","0","0","0"
"1500","62","0","0","0","0"
"1502","62","0","0","0","0"
"1504","62","0","0","0","0"
"1506","62","0","0","0","0"
"1508","62","0","0","0","0"
"1510","62","0","0","0","0"
"1512","62","0","0","0","0"
"1514","62","0","0","0","0"
"1516","62","0","0","0","0"
"1518","62","0","0","0","0"
"1520","62","0","0","0","0"
"1522","62","0","0","0","0"
"1524","62","0","0","0","0"
"1526","62","0","0","0","0"
"1528","62","0","0","0","0"
"1530","62","0","0","0","0"
"1532","62","0","0","0","0"
"1534","62","0","0","0","0"
"1536","62","0","0","0","0"
"1538","62","0","0","0","0"
"1540","62","0","0","0","0"
"1542","62","0","0","0","0"
"1544","62","0","0","0","0"
"1546","62","0","0","0","0"
"1548","62","0","0","0","0"
"1550","62","0","0","0","0"
"1552","62","0","0","0","0"
"1554","62","0","0","0","0"
"1556","62","0","0","0","0"
"1558","62","0","0","0","0"
"1560","62","0","0","0","0"
"1562","62","0","0","0","0"
"1564","62","0","0","0","0"
"1566","62","0","0","0","0"
"1568","62","0","0","0","0"
"1570","62","0","0","0","0"
"1572","62","0","0","0","0"
"1574","62","0","0","0","0"
"1576","62","0","0","0","0"
"1578","62","0","0","0","0"
"1580","62","0","0","0","0"
"1582","62","0","0","0","0"
"1584","62","0","0","0","0"
"1586","62","0","0","0","0"
"1588","62","0","0","0","0"
"1590","62","0","0","0","0"
"1592","62","0","0","0","0"
"1594","62","0","0","0","0"
"1596","62","0","0","0","0"
"1598","62","0","0","0","0"
"1600","62","0","0","0","0"
"1602","62","0","0","0","0"
"1604","62","0","0","0","0"
"1606","62","0","0","0","0"
"1608","62","0","0","0","0"
"1610","62","0","0","0","0"
"1612","62","0","0","0","0"
"1614","62","0","0","0","0"
"1616","62","0","0","0","0"
"1618","62","0","0","0","0"
"1620","62","0","0","0","0"
"1622","62","0","0","0","0"
"1624","62","0","0","0","0"
"1626","62","0","0","0","0"
"1628","62","0","0","0","0"
"1630","62","0","0","0","0"
"1632","62","0","0","0","0"
"1634","62","0","0","0","0"
"1636","62","0","0","0","0"
"1638","62","0","0","0","0"
"1640","62","0","0","0","0"
"1642","62","0","0","0","0"
"1644","62","0","0","0","0"
"1646","62","0","0","0","0"
"1648","62","0","0","0","0"
"1650","62","0","0","0","0"
"1652","62","0","0","0","0"
"1654","62","0","0","0","0"
"1656","62","0","0","0","0"
"1658","62","0","0","0","0"
"1660","62","0","0","0","0"
"1662","62","0","0","0","0"
"1664","62","0","0","0","0"
"1666","62","0","0","0","0"
"1668","62","0","0","0","0"
"1670","62","0","0","0","0"
"1672","62","0","0","0","0"
"1674","62","0","0","0","0"
"1676","62","0","0","0","0"
"1678","62","0","0","0","0"
"1680","62","0","0","0","0"
"1682","62","0","0","0","0"
"1684","62","0","0","0","0"
"1686","62","0","0","0","0"
"1688","62","0","0","0","0"
"1690","62","0","0","0","0"
"1692","62","0","0","0","0"
"1694","62","0","0","0","0"
"1696","62","0","0","0","0"
"1698","62","0","0","0","0"
"1700","62","0","0","0","0"
"1702","62","0","0","0","0"
"1704","62","0","0","0","0"
"1706","62","0","0","0","0"
"1708","62","0","0","0","0"
"1710","62","0","0","0","0"
"1712","62","0","0","0","0"
"1714","62","0","0","0","0"
"1716","62","0","0","0","0"
"1718","62","0","0","0","0"
"1720","62","0","0","0","0"
"1722","62","0","0","0","0"
"1724","62","0","0","0","0"
"1726","62","0","0","0","0"
"1728","62","0","0","0","0"
"1730","62","0","0","0","0"
"1732","62","0","0","0","0"
"1734","62","0","0","0","0"
"1736","62","0","0","0","0"
"1738","62","0","0","0","0"
"1740","62","0","0","0","0"
"1742","62","0","0","0","0"
"1744","62","0","0","0","0"
"1746","62","0","0","0","0"
"1748","62","0","0","0","0"
"1750","62","0","0","0","0"
"1752","62","0","0","0","0"
"1754","62","0","0","0","0"
"1756","62","0","0","0","0"
"1758","62","0","0","0","0"
"1760","62","0","0","0","0"
"1762","62","0","0","0","0"
"1764","62","0","0","0","0"
"1766","62","0","0","0","0"
"1768","62","0","0","0","0"
"1770","62","0","0","0","0"
"1772","62","0","0","0","0"
"1774","62","0","0","0","0"
"1776","62","0","0","0","0"
"1778","62","0","0","0","0"
"1780","62","0","0","0","0"
"1782","62","0","0","0","0"
"1784","62","0","0","0","0"
"1786","62","0","0","0","0"
"1788","62","0","0","0","0"
"1790","62","0","0","0","0"
"1792","62","0","0","0","0"
"1794","62","0","0","0","0"
"1796","62","0","0","0","0"
"1798","62","0","0","0","0"
"1800","62","0","0","0","0"
"1802","62","0","0","0","0"
"1804","62","0","0","0","0"
"1806","62","0","0","0","0"
"1808","62","0","0","0","0"
"1810","62","0","0","0","0"
"1812","62","0","0","0","0"
"1814","62","0","0","0","0"
"1816","62","0","0","0","0"
"1818","62","0","0","0","0"
"1820","62","0","0","0","0"
"1822","62","0","0","0","0"
"1824","62","0","0","0","0"
"1826","62","0","0","0","0"
"1828","62","0","0","0","0"
"1830","62","0","0","0","0"
"1832","62","0","0","0","0"
"1834","62","0","0","0","0"
"1836","62","0","0","0","0"
"1838","62","0","0","0","0"
"1840","62","0","0","0","0"
"1842","62","0","0","0","0"
"1844","62","0","0","0","0"
"1846","62","0","0","0","0"
"1848","62","0","0","0","0"
"1850","62","0","0","0","0"
"1852","62","0","0","0","0"
"1854","62","0","0","0","0"
"1856","62","0","0","0","0"
"1858","62","0","0","0","0"
"1860","62","0","0","0","0"
"1862","62","0","0","0","0"
"1864","62","0","0","0","0"
"1866","62","0","0","0","0"
"1868","58","0","0","0","0"
"1870","58","0","0","0","0"
"1872","58","0","0","0","0"
"1874","58","0","0","0","0"
"1876","58","0","0","0","0"
"1878","58","0","0","0","0"
"1880","58","0","0","0","0"
"1882","58","0","0","0","0"
"1884","58","0","0","0","0"
"1886","58","0","0","0","0"
"1888","58","0","0","0","0"
"1890","58","0","0","0","0"
"1892","58","0","0","0","0"
"1894","58","0","0","0","0"
"1896","58","0","0","0","0"
"1898","58","0","0","0","0"
"1900","58","0","0","0","0"
"1902","58","0","0","0","0"
"1904","58","0","0","0","0"
"1906","58","0","0","0","0"
"1908","58","0","0","0","0"
"1910","58","0","0","0","0"
"1912","58","0","0","0","0"
"1914","58","0","0","0","0"
"1916","58","0","0","0","0"
"1918","58","0","0","0","0"
"1920","58","0","0","0","0"
"1922","58","0","0","0","0"
