"Time","0Interest","1Cliche","2Dumb","3Wtf","4Funny"
"1910","44","1","1","1","1"
"1912","44","1","1","1","1"
"1914","44","1","1","1","1"
"1916","44","1","1","1","1"
"1918","44","1","1","1","1"
"1920","44","1","1","1","1"
"1922","44","1","1","1","1"
"1924","44","1","1","1","1"
"1926","44","1","1","1","1"
"1928","44","1","1","1","1"
"1930","44","1","1","1","1"
"1932","44","1","1","1","1"
"1934","44","1","1","1","1"
"1936","44","1","1","1","1"
"1938","44","1","1","1","1"
"1940","44","1","1","1","1"
"1942","44","1","1","1","1"
"1944","44","1","1","1","1"
"1946","44","1","1","1","1"
"1948","44","1","1","1","1"
"1950","44","1","1","1","1"
"1952","44","1","1","1","1"
"1954","44","1","1","1","1"
"1956","44","1","1","1","1"
"1958","44","1","1","1","1"
"1960","44","1","1","1","1"
"1962","44","1","1","1","1"
"1964","44","1","1","1","1"
"1966","44","1","1","1","1"
"1968","44","1","1","1","1"
"1970","44","1","1","1","1"
"1972","44","1","1","1","1"
"1974","44","1","1","1","1"
"1976","44","1","1","1","1"
"1978","44","1","1","1","1"
"1980","44","1","1","1","1"
"1982","44","1","1","1","1"
"1984","44","1","1","1","1"
"1986","44","1","1","1","1"
"1988","44","1","1","1","1"
"1990","44","1","1","1","1"
"1992","44","1","1","1","1"
"1994","44","1","1","1","1"
"1996","44","1","1","1","1"
"1998","44","1","1","1","1"
"2000","44","1","1","1","1"
"2002","44","1","1","1","1"
"2004","44","1","1","1","1"
"2006","44","1","1","1","1"
"2008","44","1","1","1","1"
"2010","44","1","1","1","1"
"2012","44","1","1","1","1"
"2014","44","1","1","1","1"
"2016","44","1","1","1","1"
"2018","44","1","1","1","1"
"2020","44","1","1","1","1"
"2022","44","1","1","1","1"
"2024","38","1","1","1","1"
"2026","38","1","1","1","1"
"2028","38","1","1","1","1"
"2030","38","1","1","1","1"
"2032","38","1","1","1","1"
"2034","38","1","1","1","1"
"2036","38","1","1","1","1"
"2038","38","1","1","1","1"
"2040","38","1","1","1","1"
"2042","38","1","1","1","1"
"2044","38","1","1","1","1"
"2046","38","1","1","1","1"
"2048","38","1","1","1","1"
"2050","38","1","1","1","1"
"2052","38","1","1","1","1"
"2054","38","1","1","1","1"
"2056","38","1","1","1","1"
"2058","38","1","1","1","1"
"2060","38","1","1","1","1"
"2062","38","1","1","1","1"
"2064","38","1","1","1","1"
"2066","38","1","1","1","1"
"2068","38","1","1","1","1"
"2070","38","1","1","1","1"
"2072","38","1","1","1","1"
"2074","38","1","1","1","1"
"2076","38","1","1","1","1"
"2078","38","1","1","1","1"
"2080","38","1","1","1","1"
"2082","38","1","1","1","1"
"2084","38","1","1","1","1"
"2086","38","1","1","1","1"
"2088","38","1","1","1","1"
"2090","38","1","1","1","1"
"2092","38","1","1","1","1"
"2094","34","1","1","1","1"
"2096","34","1","1","1","1"
"2098","34","1","1","1","1"
"2100","34","1","1","1","1"
"2102","34","1","6","1","1"
"2104","34","1","6","1","1"
"2106","34","1","6","1","1"
"2108","34","1","6","1","1"
"2110","34","1","6","1","1"
"2112","34","1","6","1","1"
"2114","34","1","6","1","1"
"2116","34","1","6","1","1"
"2118","34","1","6","1","1"
"2120","34","1","6","1","1"
"2122","34","1","6","1","1"
"2124","34","1","6","1","1"
"2126","40","1","6","1","1"
"2128","42","1","6","1","1"
"2130","42","1","6","1","1"
"2132","42","1","6","1","1"
"2134","42","1","6","1","1"
"2136","42","1","6","1","1"
"2138","56","1","6","1","1"
"2140","56","1","6","1","1"
"2142","56","1","6","1","1"
"2144","56","1","6","1","1"
"2146","56","1","6","1","1"
"2148","56","1","6","1","1"
"2150","56","1","6","1","1"
"2152","56","1","6","1","1"
"2154","56","1","6","1","1"
"2156","56","1","6","1","1"
"2158","56","1","6","1","1"
"2160","56","1","6","1","1"
"2162","56","1","6","1","1"
"2164","56","1","6","1","1"
"2166","56","1","6","1","1"
"2168","56","1","6","1","1"
"2170","56","1","6","1","1"
"2172","56","1","6","1","1"
"2174","56","1","6","1","1"
"2176","56","1","6","1","1"
"2178","56","1","6","1","1"
"2180","56","1","6","1","1"
"2182","56","1","6","1","1"
"2184","58","1","6","1","1"
"2186","58","1","6","1","1"
"2188","58","1","6","1","1"
"2190","58","1","6","1","1"
"2192","58","1","6","1","1"
"2194","58","1","6","1","1"
"2196","58","1","6","1","1"
"2198","58","1","6","1","1"
"2200","58","1","6","1","1"
"2202","58","1","6","1","1"
"2204","58","1","6","1","1"
"2206","58","1","6","1","1"
"2208","58","1","6","1","1"
"2210","58","1","6","1","1"
"2212","58","1","6","1","1"
"2214","58","1","6","1","1"
"2216","58","1","6","1","1"
"2218","58","1","6","1","1"
"2220","58","1","6","1","1"
"2222","58","1","6","1","1"
"2224","58","1","6","1","1"
"2226","58","1","6","1","1"
"2228","58","1","6","1","1"
"2230","58","1","6","1","1"
"2232","58","1","6","1","1"
"2234","58","1","6","1","1"
"2236","58","1","6","1","1"
"2238","58","1","6","1","1"
"2240","58","1","6","1","1"
"2242","58","1","6","1","1"
"2244","58","1","6","1","1"
"2246","58","1","6","1","1"
"2248","58","1","6","1","1"
"2250","58","1","6","1","1"
"2252","58","1","6","1","1"
"2254","58","1","6","1","1"
"2256","58","1","6","1","1"
"2258","58","1","6","1","1"
"2260","58","1","6","1","1"
"2262","58","1","6","1","1"
"2264","58","1","6","1","1"
"2266","58","1","6","1","1"
"2268","58","1","6","1","1"
"2270","58","1","6","1","1"
"2272","58","1","6","1","1"
"2274","58","1","6","1","1"
"2276","58","1","6","1","1"
"2278","58","1","6","1","1"
"2280","58","1","6","1","1"
"2282","58","1","6","1","1"
"2284","58","1","6","1","1"
"2286","58","1","6","1","1"
"2288","58","1","6","1","1"
"2290","58","1","6","1","1"
"2292","58","1","6","1","1"
"2294","58","1","6","1","1"
"2296","58","1","6","1","1"
"2298","58","1","6","1","1"
"2300","58","1","6","1","1"
"2302","58","1","6","1","1"
"2304","58","1","6","1","1"
"2306","58","1","6","1","1"
"2308","58","1","6","1","1"
"2310","58","1","6","1","1"
"2312","58","1","6","1","1"
"2314","58","1","6","1","1"
"2316","58","1","6","1","1"
"2318","58","1","6","1","1"
"2320","58","1","18","1","1"
"2322","58","1","18","1","1"
"2324","58","1","18","1","1"
"2326","58","1","18","1","1"
"2328","58","1","18","1","1"
"2330","58","1","18","1","1"
"2332","58","1","18","1","1"
"2334","58","1","20","1","1"
"2336","58","1","1","1","1"
"2338","58","1","1","1","1"
"2340","58","1","1","1","1"
"2342","58","1","1","1","1"
"2344","58","1","1","1","1"
"2346","58","1","1","1","1"
"2348","58","1","1","1","1"
"2350","46","1","1","1","1"
"2352","46","1","1","1","1"
"2354","46","1","1","1","1"
"2356","46","1","1","1","1"
"2358","46","1","1","1","1"
"2360","46","1","1","1","1"
"2362","46","1","1","1","1"
"2364","46","1","1","1","1"
"2366","46","1","1","1","1"
"2368","46","1","1","1","1"
"2370","46","1","1","1","1"
"2372","46","1","1","1","1"
"2374","46","1","1","1","1"
"2376","46","1","1","1","1"
"2378","46","1","1","1","1"
"2380","46","1","1","1","1"
"2382","46","1","1","1","1"
"2384","46","1","1","1","1"
"2386","46","1","1","1","1"
"2388","46","1","1","1","1"
"2390","46","1","1","1","1"
"2392","46","1","1","1","1"
"2394","46","1","1","1","1"
"2396","46","1","1","1","1"
"2398","46","1","1","1","1"
"2400","46","1","1","1","1"
"2402","56","1","1","1","1"
"2404","56","1","1","1","1"
"2406","56","1","1","1","1"
"2408","56","1","1","1","1"
"2410","56","1","1","1","1"
"2412","56","1","1","1","1"
"2414","56","1","1","1","1"
"2416","56","1","1","1","1"
"2418","56","1","1","1","1"
"2420","56","1","1","1","1"
"2422","56","1","1","1","1"
"2424","56","1","1","1","1"
"2426","56","1","1","1","1"
"2428","56","1","1","1","1"
"2430","56","1","1","1","1"
"2432","56","1","1","1","1"
"2434","56","1","1","1","1"
"2436","56","1","1","1","1"
"2438","56","1","1","1","1"
"2440","56","1","1","1","1"
"2442","56","1","1","1","1"
"2444","56","1","1","1","1"
"2446","56","1","1","1","1"
"2448","56","1","1","1","1"
"2450","56","1","1","1","1"
"2452","56","1","1","1","1"
"2454","56","1","4","1","1"
"2456","56","1","6","1","1"
"2458","56","1","6","1","1"
"2460","56","1","6","1","1"
"2462","56","1","6","1","1"
"2464","56","1","6","1","1"
"2466","56","1","6","1","1"
"2468","34","1","6","1","1"
"2470","34","1","16","1","1"
"2472","34","1","16","1","1"
"2474","28","1","16","1","1"
"2476","28","1","16","1","1"
"2478","22","1","8","1","1"
"2480","22","1","8","1","1"
"2482","22","1","8","1","1"
"2484","22","1","8","1","1"
"2486","22","1","8","1","1"
"2488","22","1","8","1","1"
"2490","22","1","8","1","1"
"2492","16","1","8","1","1"
"2494","16","1","8","1","1"
"2496","30","1","8","1","1"
"2498","30","1","8","1","1"
"2500","30","1","8","1","1"
"2502","30","1","8","1","1"
"2504","30","1","8","1","1"
"2506","30","1","8","1","1"
"2508","30","1","8","1","1"
"2510","30","1","8","1","1"
"2512","30","1","8","1","1"
"2514","30","1","8","1","1"
"2516","30","1","8","1","1"
"2518","30","1","1","1","1"
"2520","30","1","1","1","1"
"2522","30","1","1","1","1"
"2524","30","1","1","1","1"
"2526","30","1","1","1","1"
"2528","30","1","1","1","1"
"2530","30","1","1","1","1"
"2532","30","1","1","1","1"
"2534","30","1","1","1","1"
"2536","30","1","1","1","1"
"2538","30","1","1","1","1"
"2540","30","1","1","1","1"
"2542","30","1","1","1","1"
"2544","30","1","1","1","1"
"2546","30","1","1","1","1"
"2548","30","1","1","1","1"
"2550","30","1","1","1","1"
"2552","30","1","1","1","1"
"2554","30","1","1","1","1"
"2556","30","1","1","1","1"
"2558","28","1","1","1","1"
"2560","28","1","1","1","1"
"2562","28","1","1","1","1"
"2564","28","1","1","1","1"
"2566","28","1","1","1","1"
"2568","28","1","1","1","1"
"2570","28","1","1","1","1"
"2572","28","1","1","1","1"
"2574","28","1","1","1","1"
"2576","28","1","1","1","1"
"2578","28","1","1","1","1"
"2580","28","1","1","1","1"
"2582","28","1","1","1","1"
"2584","28","1","1","1","1"
"2586","28","1","1","1","1"
"2588","28","1","1","6","1"
"2590","28","1","1","6","1"
"2592","28","1","1","6","1"
"2594","28","1","1","6","1"
"2596","28","1","1","6","1"
"2598","28","1","1","6","1"
"2600","28","1","1","6","1"
"2602","28","1","1","6","1"
"2604","28","1","1","6","1"
"2606","28","1","1","6","1"
"2608","28","1","1","6","1"
"2610","28","1","1","6","1"
"2612","28","1","1","6","1"
"2614","28","1","1","6","1"
"2616","28","1","1","6","1"
"2618","28","1","1","6","1"
"2620","28","1","1","6","1"
"2622","28","1","1","6","1"
"2624","28","1","1","6","1"
"2626","38","1","1","2","1"
"2628","38","1","1","1","1"
"2630","38","1","1","1","1"
"2632","38","1","1","1","1"
"2634","38","1","1","1","1"
"2636","38","1","1","1","1"
"2638","38","1","1","1","1"
"2640","38","1","1","1","1"
"2642","38","1","1","1","1"
"2644","38","1","1","1","1"
"2646","38","1","1","1","1"
"2648","38","1","1","1","1"
"2650","38","1","1","1","1"
"2652","38","1","1","1","1"
"2654","38","1","1","1","1"
"2656","38","1","1","1","1"
"2658","38","1","1","1","1"
"2660","38","1","1","1","1"
"2662","38","1","1","1","1"
"2664","38","1","1","1","1"
"2666","38","1","1","1","1"
"2668","38","1","1","1","1"
"2670","38","1","1","1","1"
"2672","38","1","1","1","1"
"2674","38","1","1","1","1"
"2676","38","1","1","1","1"
"2678","38","1","1","1","1"
"2680","38","1","1","1","1"
"2682","38","1","1","1","1"
"2684","38","1","1","1","1"
"2686","38","1","1","1","1"
"2688","38","1","1","1","1"
"2690","38","1","1","1","1"
"2692","38","1","1","1","1"
"2694","38","1","1","1","1"
"2696","38","1","1","1","1"
"2698","38","1","1","1","1"
"2700","38","1","1","1","1"
"2702","38","1","1","1","1"
"2704","38","1","1","1","1"
"2706","38","1","1","1","1"
"2708","38","1","1","1","1"
"2710","38","1","1","1","1"
"2712","38","1","1","1","1"
"2714","38","1","1","1","1"
"2716","38","1","1","1","1"
"2718","38","1","1","1","1"
"2720","38","1","1","1","1"
"2722","38","1","1","1","1"
"2724","38","1","1","1","1"
"2726","38","1","1","1","1"
"2728","38","1","1","1","1"
"2730","38","1","1","1","1"
"2732","38","1","1","1","1"
"2734","38","1","1","1","1"
"2736","38","1","1","1","1"
"2738","38","1","1","1","1"
"2740","38","1","1","1","1"
"2742","38","1","1","1","1"
"2744","38","1","1","1","1"
"2746","38","1","1","1","1"
"2748","38","1","6","1","1"
"2750","38","12","12","1","1"
"2752","38","12","12","1","1"
"2754","38","12","12","1","1"
"2756","38","12","12","1","1"
"2758","38","12","12","1","1"
"2760","38","12","12","1","1"
"2762","38","12","12","1","1"
"2764","38","12","12","1","1"
"2766","38","12","12","1","1"
"2768","38","12","12","1","1"
"2770","38","12","12","1","1"
"2772","38","12","12","1","1"
"2774","38","12","12","1","1"
"2776","38","12","12","1","1"
"2778","38","12","12","1","1"
"2780","38","12","12","1","1"
"2782","38","12","1","1","1"
"2784","38","12","1","1","1"
"2786","38","1","1","1","1"
"2788","38","1","1","1","1"
"2790","38","1","1","1","1"
"2792","38","1","1","1","1"
"2794","38","1","1","1","1"
"2796","38","1","1","1","1"
"2798","38","1","1","1","1"
"2800","38","1","1","1","1"
"2802","38","1","1","1","1"
"2804","38","1","1","1","1"
"2806","38","1","1","1","1"
"2808","38","1","1","1","1"
"2810","38","1","1","1","1"
"2812","38","1","1","1","1"
"2814","38","1","1","1","1"
"2816","38","1","1","1","1"
"2818","38","1","1","1","1"
"2820","38","1","1","1","1"
"2822","38","1","1","1","1"
"2824","38","1","1","1","1"
"2826","38","1","1","1","1"
"2828","38","1","1","1","1"
"2830","38","1","1","1","1"
"2832","38","1","1","1","1"
"2834","38","1","1","1","1"
"2836","38","1","1","1","1"
"2838","38","1","1","1","1"
"2840","38","1","1","1","1"
"2842","38","1","1","1","1"
"2844","38","1","1","1","1"
"2846","38","1","1","1","1"
"2848","38","1","1","1","1"
"2850","38","1","1","1","1"
"2852","38","1","1","1","1"
"2854","38","1","1","1","1"
"2856","38","1","1","1","1"
"2858","38","1","1","1","1"
"2860","38","1","1","1","1"
"2862","38","1","1","1","1"
"2864","38","1","1","1","1"
"2866","38","1","1","1","1"
"2868","38","1","1","1","1"
"2870","38","1","1","1","1"
"2872","38","1","1","1","1"
"2874","38","1","1","1","1"
"2876","38","1","1","1","1"
"2878","38","1","1","1","1"
"2880","38","1","1","1","1"
"2882","38","1","1","1","1"
"2884","38","1","1","1","1"
"2886","38","1","1","1","1"
"2888","38","1","1","1","1"
"2890","38","1","1","1","1"
"2892","38","1","1","1","1"
"2894","38","1","1","1","1"
"2896","38","1","1","1","1"
"2898","38","1","1","1","1"
"2900","38","1","1","1","1"
"2902","38","1","1","1","1"
"2904","38","1","1","1","1"
"2906","38","1","1","1","1"
"2908","38","1","1","1","1"
"2910","38","1","1","1","1"
"2912","38","1","1","1","1"
"2914","38","1","1","1","1"
"2916","38","1","1","1","1"
"2918","38","1","1","1","1"
"2920","38","1","1","1","1"
"2922","38","1","1","1","1"
"2924","38","1","1","1","1"
"2926","38","1","1","1","1"
"2928","38","1","1","1","1"
"2930","38","1","1","1","1"
"2932","38","1","1","1","1"
"2934","38","1","1","1","1"
"2936","38","1","1","1","1"
"2938","38","1","1","1","1"
"2940","38","1","1","1","1"
"2942","38","1","1","1","1"
"2944","38","1","1","1","1"
"2946","38","1","1","1","1"
"2948","38","1","1","1","1"
"2950","38","1","1","1","1"
"2952","38","1","1","1","1"
"2954","38","1","1","1","1"
"2956","38","1","1","1","1"
"2958","38","1","1","1","1"
"2960","38","1","1","1","1"
"2962","38","1","1","1","1"
"2964","38","1","1","1","1"
"2966","38","1","1","1","1"
"2968","38","1","1","1","1"
"2970","38","1","1","1","1"
"2972","38","1","1","1","1"
"2974","38","1","1","1","1"
"2976","38","1","1","1","1"
"2978","38","1","1","1","1"
"2980","38","1","1","1","1"
"2982","38","1","1","1","1"
"2984","38","1","1","1","1"
"2986","38","1","1","1","1"
"2988","38","1","1","1","1"
"2990","38","1","1","1","1"
"2992","38","1","1","1","1"
"2994","38","1","1","1","1"
"2996","38","1","1","1","1"
"2998","38","1","1","1","1"
"3000","38","1","1","1","1"
"3002","38","1","1","1","1"
"3004","38","1","1","1","1"
"3006","38","1","1","1","1"
"3008","24","1","1","1","1"
"3010","24","1","1","1","1"
"3012","24","1","1","1","1"
"3014","4","1","1","1","1"
"3016","4","1","1","1","1"
"3018","4","1","1","1","1"
"3020","4","1","1","1","1"
"3022","4","1","1","1","1"
"3024","4","1","1","1","1"
"3026","4","1","1","1","1"
"3028","4","1","1","1","1"
"3030","1","1","1","1","1"
"3032","1","1","1","1","1"
"3034","1","1","1","1","1"
"3036","1","1","1","1","1"
