"Time","0Interest","1Cliche","2Dumb","3Wtf","4Funny"
"258","66","1","1","1","1"
"260","66","1","1","1","1"
"262","66","1","1","1","1"
"264","66","1","1","1","1"
"266","66","1","1","1","1"
"268","66","1","1","1","1"
"270","66","1","1","1","1"
"272","66","1","1","1","1"
"274","66","1","1","1","1"
"276","66","1","1","1","1"
"278","66","1","1","1","1"
"280","66","1","1","1","1"
"282","66","1","1","1","1"
"284","66","1","1","1","1"
"286","66","1","1","1","1"
"288","66","1","1","1","1"
"290","66","1","1","1","1"
"292","66","1","1","1","1"
"294","66","1","1","1","1"
"296","66","1","1","1","1"
"298","66","1","1","1","1"
"300","66","1","1","1","1"
"302","66","1","1","1","1"
"304","66","1","1","1","1"
"306","66","1","1","1","1"
"308","66","1","1","1","1"
"310","66","1","1","1","1"
"312","66","1","1","1","1"
"314","66","1","1","1","1"
"316","66","1","1","1","1"
"318","66","1","1","1","1"
"320","66","1","1","1","1"
"322","66","1","1","1","1"
"324","66","1","1","1","1"
"326","66","1","1","1","1"
"328","66","1","1","1","1"
"330","66","1","1","1","1"
"332","66","1","1","1","1"
"334","66","1","1","1","1"
"336","66","1","1","1","1"
"338","66","1","1","1","1"
"340","66","1","1","1","1"
"342","66","1","1","1","1"
"344","66","1","1","1","1"
"346","66","1","1","1","1"
"348","66","1","1","1","1"
"350","66","1","1","1","1"
"352","66","1","1","1","1"
"354","66","1","1","1","1"
"356","66","1","1","1","1"
"358","66","1","1","1","1"
"360","66","1","1","1","1"
"362","66","1","1","1","1"
"364","62","1","1","1","1"
"366","62","1","1","1","1"
"368","62","1","1","1","1"
"370","62","1","1","1","1"
"372","62","1","1","1","1"
"374","62","1","1","1","1"
"376","62","1","1","1","1"
"378","62","1","1","1","1"
"380","62","1","1","1","1"
"382","62","1","1","1","1"
"384","62","1","1","1","1"
"386","62","1","1","1","1"
"388","62","1","1","1","1"
"390","62","1","1","1","1"
"392","62","1","1","1","1"
"394","62","1","1","1","1"
"396","62","1","1","1","1"
"398","62","1","1","1","1"
"400","62","1","1","1","1"
"402","62","1","1","1","1"
"404","62","1","1","1","1"
"406","62","1","1","1","1"
"408","62","1","1","1","1"
"410","62","1","1","1","1"
"412","62","1","1","1","1"
"414","62","1","1","1","1"
"416","62","1","1","1","1"
"418","62","1","1","1","1"
"420","62","1","1","1","1"
"422","62","1","1","1","1"
"424","62","1","1","1","1"
"426","56","1","1","1","1"
"428","56","1","1","1","1"
"430","56","1","1","1","1"
"432","56","1","1","1","1"
"434","56","1","1","1","1"
"436","56","1","1","1","1"
"438","56","1","1","1","1"
"440","56","1","1","1","1"
"442","56","1","1","1","1"
"444","56","1","1","1","1"
"446","56","1","1","1","1"
"448","56","1","1","1","1"
"450","56","1","1","1","1"
"452","56","1","1","1","1"
"454","56","1","1","1","1"
"456","56","1","1","1","1"
"458","56","1","1","1","1"
"460","56","1","1","1","1"
"462","56","1","1","1","1"
"464","56","1","1","1","1"
"466","56","1","1","1","1"
"468","56","1","1","1","1"
"470","56","1","1","1","1"
"472","56","1","1","1","1"
"474","56","1","1","1","1"
"476","56","1","1","1","1"
"478","56","1","1","1","1"
"480","56","1","1","1","1"
"482","56","1","1","1","1"
"484","56","1","1","1","1"
"486","56","1","1","1","1"
"488","56","1","1","1","1"
"490","56","1","1","1","1"
"492","56","1","1","1","1"
"494","56","1","1","1","1"
"496","56","1","1","1","1"
"498","56","1","1","1","1"
"500","56","1","1","1","1"
"502","56","1","1","1","1"
"504","56","1","1","1","1"
"506","56","1","1","1","1"
"508","56","1","1","1","1"
"510","56","1","1","1","1"
"512","56","1","1","1","1"
"514","50","1","1","1","1"
"516","44","1","1","1","1"
"518","44","1","1","1","1"
"520","44","1","1","1","1"
"522","44","1","1","1","1"
"524","44","1","1","1","1"
"526","44","1","1","1","1"
"528","44","1","1","1","1"
"530","44","1","1","1","1"
"532","44","1","1","1","1"
"534","44","1","1","1","1"
"536","44","1","1","1","1"
"538","44","1","1","1","1"
"540","44","1","1","1","1"
"542","44","1","1","1","1"
"544","44","1","1","1","1"
"546","44","1","1","1","1"
"548","44","1","1","1","1"
"550","44","1","1","1","1"
"552","44","1","1","1","1"
"554","44","1","1","1","1"
"556","44","1","1","1","1"
"558","44","1","1","1","1"
"560","44","1","1","1","1"
"562","44","1","1","1","1"
"564","44","1","1","1","1"
"566","44","1","1","1","1"
"568","44","1","1","1","1"
"570","44","1","1","1","1"
"572","44","1","1","1","1"
"574","44","1","1","1","1"
"576","44","1","1","1","1"
"578","44","1","1","1","1"
"580","44","1","1","1","1"
"582","44","1","1","1","1"
"584","44","1","1","1","1"
"586","44","1","1","1","1"
"588","44","1","1","1","1"
"590","44","1","1","1","1"
"592","44","1","1","1","1"
"594","44","1","1","1","1"
"596","44","1","1","1","1"
"598","44","1","1","1","1"
"600","44","1","1","1","1"
"602","44","1","1","1","1"
"604","44","1","1","1","1"
"606","44","1","1","1","1"
"608","44","1","1","1","1"
"610","44","1","1","1","1"
"612","44","1","1","1","1"
"614","44","1","1","1","1"
"616","44","1","1","1","1"
"618","44","1","1","1","1"
"620","44","1","1","1","1"
"622","44","1","1","1","1"
"624","44","1","1","1","1"
"626","44","1","1","1","1"
"628","44","1","1","1","1"
"630","44","1","1","1","1"
"632","44","1","1","1","1"
"634","44","1","1","1","1"
"636","44","1","1","1","1"
"638","44","1","1","1","1"
"640","44","1","1","1","1"
"642","44","1","1","1","1"
"644","44","1","1","1","1"
"646","44","1","1","1","1"
"648","44","1","1","1","1"
"650","44","1","1","1","1"
"652","44","1","1","1","1"
"654","44","1","1","1","1"
"656","44","1","1","1","1"
"658","44","1","1","1","1"
"660","44","1","1","1","1"
"662","44","1","1","1","1"
"664","50","1","1","1","1"
"666","44","1","1","1","1"
"668","44","1","1","1","1"
"670","44","1","1","1","1"
"672","44","1","1","1","1"
"674","44","1","1","1","1"
"676","44","1","1","1","1"
"678","44","1","1","1","1"
"680","44","1","1","1","1"
"682","44","1","1","1","1"
"684","44","1","1","1","1"
"686","44","1","1","1","1"
"688","44","1","1","1","1"
"690","44","1","1","1","1"
"692","44","1","1","1","1"
"694","44","1","1","1","1"
"696","44","1","1","1","1"
"698","44","1","1","1","1"
"700","44","1","1","1","1"
"702","44","1","1","1","1"
"704","44","1","1","1","1"
"706","44","1","1","1","1"
"708","44","1","1","1","1"
"710","44","1","1","1","1"
"712","44","1","1","1","1"
"714","44","1","1","1","1"
"716","44","1","1","1","1"
"718","44","1","1","1","1"
"720","44","1","1","1","1"
"722","44","1","1","1","1"
"724","44","1","1","1","1"
"726","44","1","1","1","1"
"728","44","1","1","1","1"
"730","44","1","1","1","1"
"732","44","1","1","1","1"
"734","44","1","1","1","1"
"736","44","1","1","1","1"
"738","44","1","1","1","1"
"740","44","1","1","1","1"
"742","44","1","1","1","1"
"744","42","1","1","1","1"
"746","42","1","1","1","1"
"748","42","1","1","1","1"
"750","42","1","1","1","1"
"752","42","1","1","1","1"
"754","42","1","1","1","1"
"756","42","1","1","1","1"
"758","42","1","1","1","1"
"760","42","1","1","1","1"
"762","42","1","1","1","1"
"764","42","1","1","1","1"
"766","42","1","1","1","1"
"768","42","1","1","1","1"
"770","42","1","1","1","1"
"772","42","1","1","1","1"
"774","42","1","1","1","1"
"776","42","1","1","1","1"
"778","42","1","1","1","1"
"780","42","1","1","1","1"
"782","42","1","1","1","1"
"784","42","1","1","1","1"
"786","42","1","1","1","1"
"788","42","1","1","1","1"
"790","42","1","1","1","1"
"792","42","1","1","1","1"
"794","42","1","1","1","1"
"796","42","1","1","1","1"
"798","42","1","1","1","1"
"800","42","1","1","1","1"
"802","42","1","1","1","1"
"804","42","1","1","1","1"
"806","42","1","1","1","1"
"808","42","1","1","1","1"
"810","42","1","1","1","1"
"812","42","1","1","1","1"
"814","42","1","1","1","1"
"816","42","1","1","1","1"
"818","42","1","1","1","1"
"820","42","6","1","1","1"
"822","42","6","1","1","1"
"824","42","6","1","1","1"
"826","42","6","1","1","1"
"828","42","6","1","1","1"
"830","42","6","1","1","1"
"832","42","6","1","1","1"
"834","42","6","1","1","1"
"836","42","6","1","1","1"
"838","42","6","1","1","1"
"840","42","6","1","1","1"
"842","42","6","1","1","1"
"844","42","6","1","1","1"
"846","42","6","1","1","1"
"848","42","6","1","1","1"
"850","42","6","1","1","1"
"852","42","6","1","1","1"
"854","42","6","1","1","1"
"856","42","6","1","1","1"
"858","42","6","1","1","1"
"860","42","6","1","1","1"
"862","42","1","1","1","1"
"864","46","1","1","1","1"
"866","46","1","1","1","1"
"868","46","1","1","1","1"
"870","46","1","1","1","1"
"872","46","1","1","1","1"
"874","46","1","1","1","1"
"876","46","1","1","1","1"
"878","46","1","1","1","1"
"880","46","1","1","1","1"
"882","46","1","1","1","1"
"884","46","1","1","1","1"
"886","46","1","1","1","1"
"888","46","1","1","1","1"
"890","46","1","1","1","1"
"892","46","1","1","1","1"
"894","46","1","1","1","1"
"896","46","1","1","1","1"
"898","46","1","1","1","1"
"900","46","1","1","1","1"
"902","46","1","1","1","1"
"904","46","1","1","1","1"
"906","46","1","1","1","1"
"908","46","1","1","1","1"
"910","46","1","1","1","1"
"912","46","1","1","1","1"
"914","46","1","1","1","1"
"916","46","1","1","1","1"
"918","46","1","1","1","1"
"920","46","1","1","1","1"
"922","46","1","1","1","1"
"924","46","1","1","1","1"
"926","46","1","1","1","1"
"928","46","1","1","1","1"
"930","46","1","1","1","1"
"932","46","1","1","1","1"
"934","46","1","1","1","1"
"936","46","1","1","1","1"
"938","46","1","1","1","1"
"940","46","1","1","1","1"
"942","46","1","1","1","1"
"944","46","1","1","1","1"
"946","46","1","1","1","1"
"948","46","1","1","1","1"
"950","46","1","1","1","1"
"952","46","1","1","1","1"
"954","46","1","1","1","1"
"956","46","1","1","1","1"
"958","46","1","1","1","1"
"960","46","1","1","1","1"
"962","46","1","1","1","1"
"964","46","1","1","1","1"
"966","46","1","1","1","1"
"968","46","1","1","1","1"
"970","46","1","1","1","1"
"972","46","1","1","1","1"
"974","46","1","1","1","1"
"976","46","1","1","1","1"
"978","42","1","1","1","1"
"980","40","1","1","1","1"
"982","40","1","1","1","1"
"984","40","1","1","1","1"
"986","40","1","1","1","1"
"988","40","1","1","1","1"
"990","40","1","1","1","1"
"992","40","1","1","1","1"
"994","40","1","1","1","1"
"996","40","1","1","1","1"
"998","40","1","1","1","1"
"1000","40","1","1","1","1"
"1002","40","1","1","1","1"
"1004","40","1","1","1","1"
"1006","40","1","1","1","1"
"1008","40","1","1","1","1"
"1010","40","1","1","1","1"
"1012","40","1","1","1","1"
"1014","40","1","1","1","1"
"1016","40","1","1","1","1"
"1018","40","1","1","1","1"
"1020","40","1","1","1","1"
"1022","40","1","1","1","1"
"1024","40","1","1","1","1"
"1026","40","1","1","1","1"
"1028","40","1","1","1","1"
"1030","40","1","1","1","1"
"1032","40","1","1","1","1"
"1034","40","1","1","1","1"
"1036","40","1","1","1","1"
"1038","40","1","1","1","1"
"1040","40","1","1","1","1"
"1042","40","1","1","1","1"
"1044","40","1","1","1","1"
"1046","40","1","1","1","1"
"1048","40","1","1","1","1"
"1050","40","1","1","1","1"
"1052","40","1","1","1","1"
"1054","40","1","1","1","1"
"1056","40","1","1","1","1"
"1058","40","1","1","1","1"
"1060","40","1","1","1","1"
"1062","40","1","1","1","1"
"1064","40","1","1","1","1"
"1066","40","1","1","1","1"
"1068","40","1","1","1","1"
"1070","40","1","1","1","1"
"1072","40","1","1","1","1"
"1074","40","1","1","1","1"
"1076","40","1","1","1","1"
"1078","48","1","1","1","1"
"1080","58","1","1","1","1"
"1082","58","1","1","1","1"
"1084","58","1","1","1","1"
"1086","58","1","1","1","1"
"1088","58","1","1","1","1"
"1090","58","1","1","1","1"
"1092","58","1","1","1","1"
"1094","58","1","1","1","1"
"1096","58","1","1","1","1"
"1098","58","1","1","1","1"
"1100","58","1","1","1","1"
"1102","58","1","1","1","1"
"1104","58","1","1","1","1"
"1106","58","1","1","1","1"
"1108","58","1","1","1","1"
"1110","58","1","1","1","1"
"1112","58","1","1","1","1"
"1114","58","1","1","1","1"
"1116","58","1","1","1","1"
"1118","58","1","1","1","1"
"1120","58","1","1","1","1"
"1122","58","1","1","1","1"
"1124","46","1","1","1","1"
"1126","46","1","1","1","1"
"1128","46","1","1","1","1"
"1130","46","1","1","1","1"
"1132","46","1","1","1","1"
"1134","46","1","1","1","1"
"1136","46","1","1","1","1"
"1138","46","1","1","1","1"
"1140","46","1","1","1","1"
"1142","46","1","1","1","1"
"1144","46","1","1","1","1"
"1146","46","1","1","1","1"
"1148","46","1","1","1","1"
"1150","46","1","1","1","1"
"1152","46","1","1","1","1"
"1154","46","1","1","1","1"
"1156","46","1","1","1","1"
"1158","46","1","1","1","1"
"1160","46","1","1","1","1"
"1162","46","1","1","1","1"
"1164","46","1","1","1","1"
"1166","46","1","1","1","1"
"1168","46","1","1","1","1"
"1170","46","1","1","1","1"
"1172","46","1","1","1","1"
"1174","46","1","1","1","1"
"1176","46","1","1","1","1"
"1178","46","1","1","1","1"
"1180","46","1","1","1","1"
"1182","46","1","1","1","1"
"1184","46","1","1","1","1"
"1186","46","1","1","1","1"
"1188","46","1","1","1","1"
"1190","46","1","1","1","1"
"1192","46","1","1","1","1"
"1194","46","1","1","1","1"
"1196","46","1","1","1","1"
"1198","46","1","1","1","1"
"1200","46","1","1","1","1"
"1202","46","1","1","1","1"
"1204","46","1","1","1","1"
"1206","46","1","1","1","1"
"1208","50","1","1","1","1"
"1210","50","1","1","1","1"
"1212","50","1","1","1","1"
"1214","50","1","1","1","1"
"1216","50","1","1","1","1"
"1218","50","1","1","1","1"
"1220","50","1","1","1","1"
"1222","50","1","1","1","1"
"1224","50","1","1","1","1"
"1226","50","1","1","1","1"
"1228","50","1","1","1","1"
"1230","50","1","1","1","1"
"1232","50","1","1","1","1"
"1234","50","1","1","1","1"
"1236","50","1","1","1","1"
"1238","50","1","1","1","1"
"1240","50","1","1","1","1"
"1242","50","1","1","1","1"
"1244","50","1","1","1","1"
"1246","50","1","1","1","1"
"1248","50","1","1","1","1"
"1250","50","1","1","1","1"
"1252","50","1","1","1","1"
"1254","48","1","1","1","1"
"1256","48","1","1","1","1"
"1258","44","1","1","1","1"
"1260","44","1","1","1","1"
"1262","44","1","1","1","1"
"1264","44","1","1","1","1"
"1266","44","1","1","1","1"
"1268","44","1","1","1","1"
"1270","44","1","1","1","1"
"1272","44","1","1","1","1"
"1274","44","1","1","1","1"
"1276","44","1","1","1","1"
"1278","44","1","1","1","1"
"1280","44","1","1","1","1"
"1282","44","1","1","1","1"
"1284","44","1","1","1","1"
"1286","44","1","1","1","1"
"1288","44","1","1","1","1"
"1290","44","1","1","1","1"
"1292","44","1","1","1","1"
"1294","44","1","1","1","1"
"1296","44","1","1","1","1"
"1298","44","1","1","1","1"
"1300","44","1","1","1","1"
"1302","44","1","1","1","1"
"1304","44","1","1","1","1"
"1306","44","1","1","1","1"
"1308","44","1","1","1","1"
"1310","44","1","1","1","1"
"1312","44","1","1","1","1"
"1314","44","1","1","1","1"
"1316","44","1","1","1","1"
"1318","44","1","1","1","1"
"1320","44","1","1","1","1"
"1322","44","1","1","1","1"
"1324","44","1","1","1","1"
"1326","44","1","1","1","1"
"1328","44","1","1","1","1"
"1330","44","1","1","1","1"
"1332","54","1","1","1","1"
"1334","54","1","1","1","1"
"1336","54","1","1","1","1"
"1338","54","1","1","1","1"
"1340","54","1","1","1","1"
"1342","54","1","1","1","1"
"1344","54","1","1","1","1"
"1346","54","1","1","1","1"
"1348","54","1","1","1","1"
"1350","54","1","1","1","1"
"1352","54","1","1","1","1"
"1354","54","1","1","1","1"
"1356","54","1","1","1","1"
"1358","54","1","1","1","1"
"1360","54","1","1","1","1"
"1362","54","1","1","1","1"
"1364","54","1","1","1","1"
"1366","56","1","1","1","1"
"1368","56","1","1","1","1"
"1370","56","1","1","1","1"
"1372","56","1","1","1","1"
"1374","56","1","1","1","1"
"1376","56","1","1","1","1"
"1378","56","1","1","1","1"
"1380","56","1","1","1","1"
"1382","56","1","1","1","1"
"1384","56","1","1","1","1"
"1386","56","1","1","1","1"
"1388","56","1","1","1","1"
"1390","56","1","1","1","1"
"1392","56","1","1","1","1"
"1394","56","1","1","1","1"
"1396","56","1","1","1","1"
"1398","56","1","1","1","1"
"1400","56","1","1","1","1"
"1402","56","1","1","1","1"
"1404","56","1","1","1","1"
"1406","56","1","1","1","1"
"1408","56","1","1","1","1"
"1410","56","1","1","1","1"
"1412","56","1","1","1","1"
"1414","56","1","1","1","1"
"1416","56","1","1","1","1"
"1418","56","1","1","1","1"
"1420","56","1","1","1","1"
"1422","56","1","1","1","1"
"1424","56","1","1","1","1"
"1426","56","1","1","1","1"
"1428","56","1","1","1","1"
"1430","56","1","1","1","1"
"1432","56","1","1","1","1"
"1434","56","1","1","1","1"
"1436","56","1","1","1","1"
"1438","56","1","1","1","1"
"1440","56","1","1","1","1"
"1442","56","1","1","1","1"
"1444","56","1","1","1","1"
"1446","56","1","1","1","1"
"1448","56","1","1","1","1"
"1450","56","1","1","1","1"
"1452","56","1","1","1","1"
"1454","56","1","1","1","1"
"1456","56","1","1","1","1"
"1458","56","1","1","1","1"
"1460","56","1","1","1","1"
"1462","60","1","1","1","1"
"1464","60","1","1","1","1"
"1466","60","1","1","1","1"
"1468","60","1","1","1","1"
"1470","60","1","1","1","1"
"1472","60","1","1","1","1"
"1474","60","1","1","1","1"
"1476","60","1","1","1","1"
"1478","60","1","1","1","1"
"1480","60","1","1","1","1"
"1482","60","1","1","1","1"
"1484","60","1","1","1","1"
"1486","60","1","1","1","1"
"1488","60","1","1","1","1"
"1490","60","1","1","1","1"
"1492","60","1","1","1","1"
"1494","60","1","1","1","1"
"1496","60","1","1","1","1"
"1498","60","1","1","1","1"
"1500","60","1","1","1","1"
"1502","60","1","1","1","1"
"1504","60","1","1","1","1"
"1506","60","1","1","1","1"
"1508","60","1","1","1","1"
"1510","60","1","1","1","1"
"1512","60","1","1","1","1"
"1514","60","1","1","1","1"
"1516","60","1","1","1","1"
"1518","60","1","1","1","1"
"1520","60","1","1","1","1"
"1522","60","1","1","1","1"
"1524","60","1","1","1","1"
"1526","60","1","1","1","1"
"1528","60","1","1","1","1"
"1530","60","1","1","1","1"
"1532","64","1","1","1","1"
"1534","64","1","1","1","1"
"1536","64","1","1","1","1"
"1538","64","1","1","1","1"
"1540","64","1","1","1","1"
"1542","64","1","1","1","1"
"1544","64","1","1","1","1"
"1546","64","1","1","1","1"
"1548","64","1","1","1","1"
"1550","64","1","1","1","1"
"1552","64","1","1","1","1"
"1554","64","1","1","1","1"
"1556","64","1","1","1","1"
"1558","64","1","1","1","1"
"1560","64","1","1","1","1"
"1562","64","1","1","1","1"
"1564","64","1","1","1","1"
"1566","64","1","1","1","1"
"1568","64","1","1","1","1"
"1570","64","1","1","1","1"
"1572","64","1","1","1","1"
"1574","64","1","1","1","1"
"1576","64","1","1","1","1"
"1578","64","1","1","1","1"
"1580","64","1","1","1","1"
"1582","64","1","1","1","1"
"1584","64","1","1","1","1"
"1586","64","1","1","1","1"
"1588","64","1","1","1","1"
"1590","64","1","1","1","1"
"1592","64","1","1","1","1"
"1594","64","1","1","1","1"
"1596","64","1","1","1","1"
"1598","64","1","1","1","1"
"1600","64","1","1","1","1"
"1602","64","1","1","1","1"
"1604","62","1","1","1","1"
"1606","60","1","1","1","1"
"1608","60","1","1","1","1"
"1610","60","1","1","1","1"
"1612","60","1","1","1","1"
"1614","60","1","1","1","1"
"1616","60","1","1","1","1"
"1618","60","1","1","1","1"
"1620","60","1","1","1","1"
"1622","60","1","1","1","1"
"1624","60","1","1","1","1"
"1626","60","1","1","1","1"
"1628","60","1","1","1","1"
"1630","60","1","1","1","1"
"1632","60","1","1","1","1"
"1634","60","1","1","1","1"
"1636","60","1","1","1","1"
"1638","60","1","1","1","1"
"1640","60","1","1","1","1"
"1642","60","1","1","1","1"
"1644","60","1","1","1","1"
"1646","60","1","1","1","1"
"1648","60","1","1","1","1"
"1650","60","1","1","1","1"
"1652","60","1","1","1","1"
"1654","60","1","1","1","1"
"1656","60","1","1","1","1"
"1658","60","1","1","1","1"
"1660","60","1","1","1","1"
"1662","54","1","1","1","1"
"1664","54","1","1","1","1"
"1666","54","1","1","1","1"
"1668","54","1","1","1","1"
"1670","54","1","1","1","1"
"1672","54","1","1","1","1"
"1674","54","1","1","1","1"
"1676","54","1","1","1","1"
"1678","54","1","1","1","1"
"1680","54","1","1","1","1"
"1682","54","1","1","1","1"
"1684","54","1","1","1","1"
"1686","54","1","1","1","1"
"1688","54","1","1","1","1"
"1690","54","1","1","1","1"
"1692","54","1","1","1","1"
"1694","54","1","1","1","1"
"1696","54","1","1","1","1"
"1698","54","1","1","1","1"
"1700","54","1","1","1","1"
"1702","54","1","1","1","1"
"1704","54","1","1","1","1"
"1706","54","1","1","1","1"
"1708","54","1","1","1","1"
"1710","54","1","1","1","1"
"1712","54","1","1","1","1"
"1714","54","1","1","1","1"
"1716","54","1","1","1","1"
"1718","54","1","1","1","1"
"1720","54","1","1","1","1"
"1722","54","1","1","1","1"
"1724","54","1","1","1","1"
"1726","54","1","1","1","1"
"1728","54","1","1","1","1"
"1730","54","1","1","1","1"
"1732","54","1","1","1","1"
"1734","54","1","1","1","1"
"1736","54","1","1","1","1"
"1738","58","1","1","1","1"
"1740","58","1","1","1","1"
"1742","58","1","1","1","1"
"1744","58","1","1","1","1"
"1746","58","1","1","1","1"
"1748","58","1","1","1","1"
"1750","58","1","1","1","1"
"1752","58","1","1","1","1"
"1754","58","1","1","1","1"
"1756","58","1","1","1","1"
"1758","58","1","1","1","1"
"1760","58","1","1","1","1"
"1762","58","1","1","1","1"
"1764","58","1","1","1","1"
"1766","58","1","1","1","1"
"1768","58","1","1","1","1"
"1770","58","1","1","1","1"
"1772","58","1","1","1","1"
"1774","58","1","1","1","1"
"1776","58","1","1","1","1"
"1778","58","1","1","1","1"
"1780","58","1","1","1","1"
"1782","58","1","1","1","1"
"1784","58","1","1","1","1"
"1786","58","1","1","1","1"
"1788","58","1","1","1","1"
"1790","58","1","1","1","1"
"1792","58","1","1","1","1"
"1794","58","1","1","1","1"
"1796","58","1","1","1","1"
"1798","58","1","1","1","1"
"1800","58","1","1","1","1"
"1802","58","1","1","1","1"
"1804","58","1","1","1","1"
"1806","58","1","1","1","1"
"1808","58","1","1","1","1"
"1810","58","1","1","1","1"
"1812","58","1","1","1","1"
"1814","58","1","1","1","1"
"1816","58","1","1","1","1"
"1818","58","1","1","1","1"
"1820","58","1","1","1","1"
"1822","58","1","1","1","1"
"1824","58","1","1","1","1"
"1826","58","1","1","1","1"
"1828","58","1","1","1","1"
"1830","58","1","1","1","1"
"1832","58","1","1","1","1"
"1834","58","1","1","1","1"
"1836","58","1","1","1","1"
"1838","58","1","1","1","1"
"1840","58","1","1","1","1"
"1842","58","1","1","1","1"
"1844","58","1","1","1","1"
"1846","58","1","1","1","1"
"1848","58","1","1","1","1"
"1850","58","1","1","1","1"
"1852","58","1","1","1","1"
"1854","58","1","1","1","1"
"1856","58","1","1","1","1"
"1858","58","1","1","1","1"
"1860","58","1","1","1","1"
"1862","54","1","1","1","1"
"1864","54","1","1","1","1"
"1866","48","1","1","1","1"
"1868","48","1","1","1","1"
"1870","48","1","1","1","1"
"1872","48","1","1","1","1"
"1874","48","1","1","1","1"
"1876","48","1","1","1","1"
"1878","48","1","1","1","1"
"1880","48","1","1","1","1"
"1882","48","1","1","1","1"
"1884","48","1","1","1","1"
"1886","48","1","1","1","1"
"1888","48","1","1","1","1"
"1890","48","1","1","1","1"
"1892","48","1","1","1","1"
"1894","48","1","1","1","1"
"1896","48","1","1","1","1"
"1898","48","1","1","1","1"
"1900","48","1","1","1","1"
"1902","48","1","1","1","1"
"1904","48","1","1","1","1"
"1906","48","1","1","1","1"
"1908","48","1","1","1","1"
"1910","48","1","1","1","1"
"1912","48","1","1","1","1"
"1914","48","1","1","1","1"
"1916","48","1","1","1","1"
"1918","48","1","1","1","1"
"1920","48","1","1","1","1"
"1922","48","1","1","1","1"
